signal_date,from_symbol,to_symbol,from_rank,to_rank,score_gap,roc20_gap,confirmation_days,new_minus_old_5d,new_minus_old_10d,new_minus_old_20d
2024-01-15,518880.SH,159941.SZ,8.0,2.0,0.17402926460964785,0.008583997338580174,2,0.06531825913870459,0.06473168347678382,0.057793352336679815
2024-09-25,518880.SH,159851.SZ,6.0,1.0,0.17705556638194164,0.15189041867493436,2,0.6600943896616791,0.5439237182624816,0.6125992845577743
