date,symbol,side,qty,price,raw_open,fee,commission_rate,slippage_rate
2018-09-21,512800.SH,BUY,25600.0,0.9411279976129533,0.9399999976158142,7.227863021667481,0.0003,0.0012
2018-09-25,512800.SH,BUY,25000.0,0.9651567866325379,0.9639999866485596,7.238675899744033,0.0003,0.0012
2018-09-26,512800.SH,BUY,23300.0,0.969161594748497,0.9679999947547911,6.774439547291992,0.0003,0.0012
2018-09-27,512800.SH,BUY,23200.0,0.9721652157545091,0.9710000157356262,6.766269901651383,0.0003,0.0012
2018-09-28,512800.SH,BUY,7000.0,0.9761700238704684,0.975000023841858,5.0,0.0003,0.0012
2018-10-12,512800.SH,SELL,24400.0,0.9198948038101196,0.9210000038146972,6.733629963890074,0.0003,0.0012
2018-10-15,512800.SH,SELL,26800.0,0.9398707847595213,0.9409999847412108,7.556561109466552,0.0003,0.0012
2018-10-15,518880.SH,BUY,17500.0,2.718257914066315,2.7149999141693115,14.270854048848154,0.0003,0.0012
2018-10-16,512800.SH,SELL,30500.0,0.9278852200031281,0.9290000200271606,8.490149763028622,0.0003,0.0012
2018-10-16,518880.SH,BUY,10300.0,2.7312735255241396,2.7279999256134033,8.43963519386959,0.0003,0.0012
2018-10-17,512800.SH,SELL,22400.0,0.9398707847595213,0.9409999847412108,6.315931673583983,0.0003,0.0012
2018-10-17,518880.SH,BUY,7800.0,2.718257914066315,2.7149999141693115,6.360723518915176,0.0003,0.0012
2018-11-13,518880.SH,SELL,35600.0,2.6927648990631106,2.696000099182129,28.758729121994016,0.0003,0.0012
2018-11-13,512800.SH,BUY,63600.0,0.9441316186189652,0.9430000185966492,18.014031283249853,0.0003,0.0012
2018-11-14,512800.SH,BUY,37500.0,0.9551447961807253,0.9539999961853028,10.745378957033159,0.0003,0.0012
2018-11-19,512800.SH,SELL,68700.0,0.9508576219081878,0.9520000219345092,19.597175587527747,0.0003,0.0012
2018-11-20,512800.SH,SELL,32400.0,0.9578491914272309,0.9589999914169312,9.310294140672683,0.0003,0.0012
2018-11-30,518880.SH,BUY,35200.0,2.73527851266861,2.7320001125335693,28.88454109378052,0.0003,0.0012
2018-12-04,518880.SH,SELL,35200.0,2.72372759809494,2.7269999980926514,28.762563435882566,0.0003,0.0012
2018-12-12,518880.SH,BUY,34700.0,2.7593072420120244,2.75600004196167,28.724388389345172,0.0003,0.0012
2019-01-16,518880.SH,SELL,34700.0,2.8016340666770936,2.805000066757202,29.165010634108544,0.0003,0.0012
2019-01-24,518880.SH,BUY,34700.0,2.803359952259064,2.799999952316284,29.182977103016853,0.0003,0.0012
2019-01-25,518880.SH,SELL,34700.0,2.796639952373505,2.799999952316284,29.113021904208185,0.0003,0.0012
2019-01-29,510880.SH,BUY,8100.0,2.5620708152771,2.559000015258789,6.225832081123352,0.0003,0.0012
2019-01-30,510880.SH,SELL,8100.0,2.5709110818862917,2.5739998817443848,6.247313928983687,0.0003,0.0012
2019-02-11,510300.SH,BUY,29900.0,3.248893885421753,3.244999885559082,29.142578152233124,0.0003,0.0012
2019-03-06,510300.SH,SELL,29900.0,3.8044292152404786,3.809000015258789,34.12573006070709,0.0003,0.0012
2019-05-20,513500.SH,BUY,61600.0,1.8489787818312644,1.843999981880188,34.16912788824177,0.0003,0.0027
2019-05-27,513500.SH,SELL,61600.0,1.8081048638582229,1.812999963760376,33.41377788409996,0.0003,0.0027
2019-05-28,518880.SH,BUY,39000.0,2.8564235255241397,2.8529999256134033,33.42015524863243,0.0003,0.0012
2019-07-02,518880.SH,SELL,39000.0,3.0483376457214355,3.052000045776367,35.66555045494079,0.0003,0.0012
2019-07-05,513500.SH,BUY,61600.0,1.9291948248624797,1.924000024795532,35.65152036345862,0.0003,0.0027
2019-08-02,513500.SH,SELL,49300.0,1.904842966711521,1.909999966621399,28.172627477663394,0.0003,0.0027
2019-08-05,513500.SH,SELL,12300.0,1.9138187294840814,1.919000029563904,7.061991111796259,0.0003,0.0027
2019-08-16,512010.SH,BUY,12400.0,1.6760088248252871,1.6740000247955322,6.234752828350067,0.0003,0.0012
2019-08-19,512010.SH,BUY,12400.0,1.679012445831299,1.6770000457763672,6.2459262984924315,0.0003,0.0012
2019-08-20,512010.SH,BUY,12200.0,1.7060447961807252,1.7039999961853027,6.244123954021454,0.0003,0.0012
2019-08-21,512010.SH,BUY,12400.0,1.6910268105030064,1.6890000104904177,6.290619735071183,0.0003,0.0012
2019-08-22,512010.SH,BUY,12400.0,1.6870219427108766,1.684999942779541,6.275721626884461,0.0003,0.0012
2019-08-23,512010.SH,BUY,7700.0,1.7030411751747132,1.7009999752044678,5.0,0.0003,0.0012
2019-09-16,512010.SH,SELL,29700.0,1.7908483828544617,1.7929999828338623,15.956459091233253,0.0003,0.0012
2019-09-16,159915.SZ,BUY,32200.0,1.6509788486957548,1.64900004863739,15.948455678400991,0.0003,0.0012
2019-09-17,512010.SH,SELL,29700.0,1.7918472295284271,1.7940000295639038,15.965358815098284,0.0003,0.0012
2019-09-17,159915.SZ,BUY,32300.0,1.6479752276897432,1.6460000276565552,15.96887995631361,0.0003,0.0012
2019-09-18,512010.SH,SELL,10100.0,1.7788628180980683,1.781000018119812,5.389954338837147,0.0003,0.0012
2019-09-18,159915.SZ,BUY,11000.0,1.6199416305541992,1.618000030517578,5.345807380828857,0.0003,0.0012
2019-09-27,159915.SZ,SELL,75500.0,1.5601256361961364,1.562000036239624,35.33684565984249,0.0003,0.0012
2019-09-27,513500.SH,BUY,55400.0,1.9773244028687476,1.972000002861023,32.86313157567858,0.0003,0.0027
2019-09-30,513500.SH,BUY,4200.0,1.9743162818312643,1.968999981880188,5.0,0.0003,0.0027
2019-10-10,513500.SH,SELL,34800.0,1.9227943733692168,1.9279999732971191,20.07397325797462,0.0003,0.0027
2019-10-11,513500.SH,SELL,24800.0,1.93675663138628,1.9420000314712524,14.409469337513922,0.0003,0.0027
2019-10-11,512010.SH,BUY,19900.0,1.8111708152770998,1.809000015258789,10.812689767204285,0.0003,0.0012
