date,symbol,category,matched_count,matched_turnover,positive_dde_share,market_hot_count,market_hot_turnover,matched_count_share,matched_turnover_share,ai_reviewed,ai_negative_count,ai_direction_score,ai_negative_risk,prior5_count_mean,count_acceleration,count_history_percentile,turnover_history_percentile,cross_section_count_percentile,hot_score
2024-01-03,512690.SH,消费农业,4,143786.0,1.0,45,1581559.0,0.0888888888888888,0.090914091728478,False,0,,0.0,,,,,0.4607843137254901,0.542156862745098
2024-01-03,512760.SH,科技数字,5,274641.0,0.8,45,1581559.0,0.1111111111111111,0.1736520736817279,False,0,,0.0,,,,,0.6372549019607843,0.5574509803921568
2024-01-03,512800.SH,金融地产,2,33285.0,1.0,45,1581559.0,0.0444444444444444,0.0210456897276674,False,0,,0.0,,,,,0.3235294117647059,0.5147058823529411
2024-01-03,512980.SH,科技数字,5,274641.0,0.8,45,1581559.0,0.1111111111111111,0.1736520736817279,False,0,,0.0,,,,,0.6372549019607843,0.5574509803921568
2024-01-03,513030.SH,海外欧洲,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.1274509803921568,0.4254901960784313
2024-01-03,513090.SH,港股与亚洲,1,10751.0,1.0,45,1581559.0,0.0222222222222222,0.0067977230062236,False,0,,0.0,,,,,0.2647058823529412,0.5029411764705882
2024-01-03,513130.SH,港股与亚洲,1,139060.0,1.0,45,1581559.0,0.0222222222222222,0.0879259009622783,False,0,,0.0,,,,,0.2647058823529412,0.5029411764705882
2024-01-03,513200.SH,港股与亚洲,4,100426.0,1.0,45,1581559.0,0.0888888888888888,0.0634981053504801,False,0,,0.0,,,,,0.4607843137254901,0.542156862745098
2024-01-03,513310.SH,港股与亚洲,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.1274509803921568,0.4254901960784313
2024-01-03,513500.SH,美股,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.1274509803921568,0.4254901960784313
2024-01-03,513520.SH,港股与亚洲,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.1274509803921568,0.4254901960784313
2024-01-03,513530.SH,港股与亚洲,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.1274509803921568,0.4254901960784313
2024-01-03,515050.SH,科技数字,6,290198.0,0.8333333333333334,45,1581559.0,0.1333333333333333,0.1834885704548486,False,0,,0.0,,,,,0.7941176470588235,0.592156862745098
2024-01-03,515210.SH,周期资源,5,205158.0,1.0,45,1581559.0,0.1111111111111111,0.1297188407134985,False,0,,0.0,,,,,0.6372549019607843,0.5774509803921568
2024-01-03,515220.SH,周期资源,5,205158.0,1.0,45,1581559.0,0.1111111111111111,0.1297188407134985,False,0,,0.0,,,,,0.6372549019607843,0.5774509803921568
2024-01-03,515790.SH,高端制造,9,545379.0,0.8888888888888888,45,1581559.0,0.2,0.3448363292169309,False,0,,0.0,,,,,0.9607843137254902,0.6310457516339869
2024-01-03,516020.SH,周期资源,6,217643.0,1.0,45,1581559.0,0.1333333333333333,0.1376129502598385,False,0,,0.0,,,,,0.7941176470588235,0.6088235294117647
2024-01-03,516150.SH,周期资源,5,205158.0,1.0,45,1581559.0,0.1111111111111111,0.1297188407134985,False,0,,0.0,,,,,0.6372549019607843,0.5774509803921568
2024-01-03,516970.SH,基建公用,4,156078.0,0.75,45,1581559.0,0.0888888888888888,0.0986861697856355,False,0,,0.0,,,,,0.4607843137254901,0.517156862745098
2024-01-03,518880.SH,商品,8,300916.0,0.875,45,1581559.0,0.1777777777777777,0.1902654279732845,False,0,,0.0,,,,,0.8725490196078431,0.6120098039215687
2024-01-03,560280.SH,高端制造,9,545379.0,0.8888888888888888,45,1581559.0,0.2,0.3448363292169309,False,0,,0.0,,,,,0.9607843137254902,0.6310457516339869
2024-01-03,561360.SH,周期资源,5,205158.0,1.0,45,1581559.0,0.1111111111111111,0.1297188407134985,False,0,,0.0,,,,,0.6372549019607843,0.5774509803921568
2024-01-03,561380.SH,基建公用,3,133925.0,0.6666666666666666,45,1581559.0,0.0666666666666666,0.0846791046050131,False,0,,0.0,,,,,0.3823529411764705,0.4931372549019607
2024-01-03,562500.SH,科技数字,8,444512.0,0.875,45,1581559.0,0.1777777777777777,0.2810593850751062,False,0,,0.0,,,,,0.8725490196078431,0.6120098039215687
2024-01-03,562600.SH,医药医疗,5,105714.0,1.0,45,1581559.0,0.1111111111111111,0.0668416416965791,False,0,,0.0,,,,,0.6372549019607843,0.5774509803921568
2024-01-03,563380.SH,高端制造,9,545379.0,0.8888888888888888,45,1581559.0,0.2,0.3448363292169309,False,0,,0.0,,,,,0.9607843137254902,0.6310457516339869
2024-01-04,159611.SZ,基建公用,3,68732.0,1.0,45,1668639.0,0.0666666666666666,0.0411904552152982,False,0,,0.0,,,,,0.5686274509803921,0.5637254901960784
2024-01-04,159647.SZ,医药医疗,2,236986.0,1.0,45,1668639.0,0.0444444444444444,0.1420235293553608,False,0,,0.0,,,,,0.4901960784313725,0.5480392156862745
2024-01-04,159745.SZ,基建公用,1,24160.0,1.0,45,1668639.0,0.0222222222222222,0.0144788657103184,False,0,,0.0,,,,,0.392156862745098,0.5284313725490196
2024-01-04,159755.SZ,高端制造,10,412213.0,0.9,45,1668639.0,0.2222222222222222,0.2470354582387203,False,0,,0.0,,,,,0.9509803921568628,0.6301960784313725
2024-01-04,159766.SZ,消费农业,6,170165.0,0.5,45,1668639.0,0.1333333333333333,0.101978318857464,False,0,,0.0,,,,,0.7843137254901961,0.5568627450980392
2024-01-04,159819.SZ,科技数字,4,300248.0,1.0,45,1668639.0,0.0888888888888888,0.1799358638986623,False,0,,0.0,,,,,0.6470588235294118,0.5794117647058823
2024-01-04,159851.SZ,金融地产,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,159865.SZ,消费农业,6,170165.0,0.5,45,1668639.0,0.1333333333333333,0.101978318857464,False,0,,0.0,,,,,0.7843137254901961,0.5568627450980392
2024-01-04,159869.SZ,科技数字,2,178140.0,1.0,45,1668639.0,0.0444444444444444,0.1067576629816275,False,0,,0.0,,,,,0.4901960784313725,0.5480392156862745
2024-01-04,159915.SZ,宽基,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,159941.SZ,美股,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,159981.SZ,商品,9,319946.0,0.7777777777777778,45,1668639.0,0.2,0.1917406940626462,False,0,,0.0,,,,,0.8823529411764706,0.604248366013072
2024-01-04,159985.SZ,商品,9,319946.0,0.7777777777777778,45,1668639.0,0.2,0.1917406940626462,False,0,,0.0,,,,,0.8823529411764706,0.604248366013072
2024-01-04,159996.SZ,消费农业,6,170165.0,0.5,45,1668639.0,0.1333333333333333,0.101978318857464,False,0,,0.0,,,,,0.7843137254901961,0.5568627450980392
2024-01-04,510300.SH,宽基,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,510500.SH,宽基,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,510630.SH,消费农业,7,171538.0,0.5714285714285714,45,1668639.0,0.1555555555555555,0.1028011451248592,False,0,,0.0,,,,,0.8431372549019608,0.5757703081232493
2024-01-04,510880.SH,风格红利,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,512010.SH,医药医疗,2,236986.0,1.0,45,1668639.0,0.0444444444444444,0.1420235293553608,False,0,,0.0,,,,,0.4901960784313725,0.5480392156862745
2024-01-04,512040.SH,风格红利,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,512070.SH,金融地产,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,512100.SH,宽基,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,512200.SH,金融地产,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,512400.SH,周期资源,6,155948.0,0.6666666666666666,45,1668639.0,0.1333333333333333,0.0934582015642688,False,0,,0.0,,,,,0.7843137254901961,0.5735294117647058
2024-01-04,512660.SH,高端制造,10,412213.0,0.9,45,1668639.0,0.2222222222222222,0.2470354582387203,False,0,,0.0,,,,,0.9509803921568628,0.6301960784313725
2024-01-04,512690.SH,消费农业,6,170165.0,0.5,45,1668639.0,0.1333333333333333,0.101978318857464,False,0,,0.0,,,,,0.7843137254901961,0.5568627450980392
2024-01-04,512760.SH,科技数字,2,178140.0,1.0,45,1668639.0,0.0444444444444444,0.1067576629816275,False,0,,0.0,,,,,0.4901960784313725,0.5480392156862745
2024-01-04,512800.SH,金融地产,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,512980.SH,科技数字,2,178140.0,1.0,45,1668639.0,0.0444444444444444,0.1067576629816275,False,0,,0.0,,,,,0.4901960784313725,0.5480392156862745
2024-01-04,513030.SH,海外欧洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,513090.SH,港股与亚洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,513130.SH,港股与亚洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,513200.SH,港股与亚洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,513310.SH,港股与亚洲,1,178099.0,1.0,45,1668639.0,0.0222222222222222,0.1067330920588575,False,0,,0.0,,,,,0.392156862745098,0.5284313725490196
2024-01-04,513500.SH,美股,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,513520.SH,港股与亚洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,513530.SH,港股与亚洲,0,0.0,,45,1668639.0,0.0,0.0,False,0,,0.0,,,,,0.1862745098039215,0.4372549019607842
2024-01-04,515050.SH,科技数字,4,269166.0,1.0,45,1668639.0,0.0888888888888888,0.1613087072758098,False,0,,0.0,,,,,0.6470588235294118,0.5794117647058823
2024-01-04,515210.SH,周期资源,4,113183.0,0.75,45,1668639.0,0.0888888888888888,0.0678295305335665,False,0,,0.0,,,,,0.6470588235294118,0.5544117647058824
2024-01-04,515220.SH,周期资源,4,113183.0,0.75,45,1668639.0,0.0888888888888888,0.0678295305335665,False,0,,0.0,,,,,0.6470588235294118,0.5544117647058824
2024-01-04,515790.SH,高端制造,11,476677.0,0.9090909090909092,45,1668639.0,0.2444444444444444,0.285668140322742,False,0,,0.0,,,,,1.0,0.640909090909091
2024-01-04,516020.SH,周期资源,4,113183.0,0.75,45,1668639.0,0.0888888888888888,0.0678295305335665,False,0,,0.0,,,,,0.6470588235294118,0.5544117647058824
2024-01-04,516150.SH,周期资源,4,113183.0,0.75,45,1668639.0,0.0888888888888888,0.0678295305335665,False,0,,0.0,,,,,0.6470588235294118,0.5544117647058824
