variant,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,annual_turnover,trade_count,average_exposure,total_fees,slippage_cost_estimate,blocked_order_count,limit_blocked_order_count,eligibility_blocked_order_count,liquidity_limited_order_count,cash_management_annual_rate,cash_interest_income,cash_interest_calendar_days,cash_management_fees,return_2025_2026,max_drawdown_2025_2026
core_45,5.821975423462932,0.2686870011552014,0.22228459709257065,1.222581620174473,2.1205583099113805,-0.2218193578066835,1.2112874359205532,16.163734971685397,256.0,0.5183461158453927,6417.139758380486,34933.2207946086,0.0,0.0,0.0,110.0,0.015,8495.342465753449,2947.0,1370.8500000000026,3.0645464966281795,-0.12533203900561152
global_rank_51,2.2619824214332183,0.15781909009233464,0.21395614884205677,0.8179461451216963,1.3172074501467113,-0.34535564498805904,0.45697556238813286,15.826415316697172,251.0,0.43237618437299624,4919.898459131841,29371.43944570722,0.0,0.0,0.0,108.0,0.015,8852.671232876744,2947.0,1439.23000000001,1.7124816070685913,-0.13641747174070662
anchor_45_plus_6,4.94203714955203,0.24715731677270036,0.2314850646437084,1.1062848929187477,1.8675846492205983,-0.2531344160704029,0.9763876465694016,16.65561862786815,256.0,0.5119065212889884,6206.4031838911615,35089.76986631156,0.0,0.0,0.0,103.0,0.015,8085.821917808227,2947.0,1304.6300000000138,3.077867795593427,-0.12533599645475135
