track,candidate,symbol,entry_date,entry_completed_date,exit_date,exit_completed_date,buy_fill_count,sell_fill_count,quantity,average_buy_price,average_sell_price,buy_cost,sell_proceeds,total_fees,net_pnl,net_return,holding_days,outcome
uniform_keyword,True,516970.SH,2022-12-06,2022-12-09,2022-12-12,2022-12-12,4,1,96500.0,1.1754917964699605,1.1556115457057954,113468.98884685898,111483.05920636107,67.48544175598812,-1985.9296404979104,-0.017501959440020864,4,负
uniform_keyword,True,512690.SH,2022-12-15,2022-12-15,2022-12-28,2022-12-28,1,1,127200.0,0.8760500000000001,0.8549728061914444,111466.99006800001,108719.91518526747,66.05583028426551,-2747.074882732544,-0.02464473904836495,9,负
uniform_keyword,True,513130.SH,2022-12-28,2022-12-28,2023-02-09,2023-02-09,1,1,196100.0,0.5544930732250213,0.5604825766980648,108768.7124869245,109877.66010050336,65.59401748497515,1108.9476135788573,0.010195465113298718,25,胜
uniform_keyword,True,512690.SH,2023-02-09,2023-02-09,2023-03-10,2023-03-10,1,1,124500.0,0.8820571823358536,0.8909296195268631,109849.06403657401,110887.46140980512,66.22105704957247,1038.3973732311133,0.00945294693530907,21,胜
uniform_keyword,True,510880.SH,2023-05-04,2023-05-04,2023-05-25,2023-05-25,1,1,42100.0,2.6391631178855897,2.5549304876327517,111142.09989316222,107530.30475728004,65.60140223769665,-3611.795135882174,-0.03249709281500068,15,负
uniform_keyword,True,513500.SH,2023-05-31,2023-05-31,2023-06-21,2023-06-21,1,1,76200.0,1.4097962181687353,1.4829850885868072,107458.69976600497,112969.56271118962,66.1289806724317,5510.86294518465,0.05128354388415968,15,胜
uniform_keyword,True,159985.SZ,2023-07-06,2023-07-10,2023-09-26,2023-09-26,3,1,56200.0,2.010088885486338,2.2732688228607176,113002.46820706132,127719.3805324189,73.80015508256339,14716.912325357582,0.13023531750112638,58,胜
uniform_keyword,True,513200.SH,2023-11-07,2023-11-08,2023-11-28,2023-11-28,2,1,137900.0,0.9281671586363104,0.8766267080843448,128032.64945129998,120850.55699791771,74.6643222662335,-7182.092453382269,-0.05609578872390775,15,负
uniform_keyword,True,513310.SH,2023-11-28,2023-12-01,2023-12-05,2023-12-12,4,6,97600.0,1.2368140160867667,1.188229818816312,120749.26188445945,115931.72832394305,75.71590692001652,-4817.5335605164,-0.03989700214586922,10,负
uniform_keyword,True,159941.SZ,2023-12-07,2023-12-12,2024-02-28,2024-02-28,4,1,133400.0,0.8690454976644875,0.9843350885868072,115970.18056755734,131270.90772723482,78.90426935995274,15300.72715967748,0.13193673653689086,52,胜
uniform_keyword,True,510880.SH,2024-02-28,2024-02-28,2024-03-05,2024-03-05,1,1,46500.0,2.8183780572891237,2.8395883352279663,131093.89603784343,132001.245330824,78.92863117561339,907.3492929805652,0.006921369494721885,4,胜
uniform_keyword,True,515050.SH,2024-03-05,2024-03-06,2024-03-27,2024-03-28,2,2,425200.0,0.3109269888906241,0.30588743701632976,132245.81752299625,130024.31921787762,78.68084816869103,-2221.498305118628,-0.016798250006903492,17,负
uniform_keyword,True,512400.SH,2024-03-27,2024-03-28,2024-05-20,2024-05-20,2,1,132600.0,0.9799437750357849,1.1036740190505983,129979.526733116,146303.2707736315,82.88631584875631,16323.744040515492,0.12558704013465638,33,胜
uniform_keyword,True,512200.SH,2024-05-20,2024-05-20,2024-05-28,2024-05-28,1,1,97200.0,1.504803621006012,1.4422672057151795,146310.79203537293,140146.31588379678,85.93658530718994,-6164.476151576149,-0.042132750877910574,6,负
uniform_keyword,True,159985.SZ,2024-05-28,2024-05-28,2024-06-04,2024-06-04,1,1,59900.0,2.3378020381927493,2.2153383352279663,140076.35239037202,132658.95665027114,81.81993251037025,-7417.395740100881,-0.0529525192048812,5,负
uniform_keyword,True,518880.SH,2024-06-04,2024-06-04,2024-06-13,2024-06-13,1,1,24800.0,5.346408152770997,5.254686956214905,132630.69946537734,130277.1416431754,78.87214761085511,-2353.5578222019394,-0.017745196486853576,6,负
uniform_keyword,True,513500.SH,2024-06-13,2024-06-13,2024-07-26,2024-07-26,1,1,68100.0,1.9131515923500062,1.8958673228263854,130324.70912606713,129069.8321150715,77.81825643705366,-1254.877010995624,-0.009628849505290193,31,负
uniform_keyword,True,159611.SZ,2024-07-26,2024-07-29,2024-07-30,2024-07-31,2,2,122100.0,1.0573566174239237,1.0493166817330026,129142.5943810578,128083.13036954774,77.78786364859675,-1059.4640115100628,-0.008203830940424872,3,负
uniform_keyword,True,512800.SH,2024-07-30,2024-07-31,2024-08-08,2024-08-08,2,1,199600.0,0.6413463267287057,0.6232512128591537,128051.13063309419,124363.62180406108,75.72410067052101,-3687.508829033104,-0.028797159469047928,7,负
uniform_keyword,True,518880.SH,2024-08-19,2024-08-19,2024-09-26,2024-09-26,1,1,22500.0,5.508602254867554,5.753088228607178,123980.73379974032,129405.6517981184,76.01641076345445,5424.917998378078,0.04375613720064497,26,胜
uniform_keyword,True,159851.SZ,2024-09-26,2024-10-14,2024-12-11,2024-12-11,5,1,239900.0,0.5413962884462094,0.8030352200031281,129919.9338891251,192590.35483396682,96.7587356630988,62670.420944841724,0.4823772539657021,49,胜
uniform_keyword,True,512800.SH,2025-01-03,2025-01-03,2025-02-10,2025-02-10,1,1,265100.0,0.7268712109804154,0.7351168014287949,192751.36609831738,194821.0002195559,116.27190662690448,2069.634121238516,0.010737325307374812,20,胜
uniform_keyword,True,513200.SH,2025-02-12,2025-02-14,2025-03-27,2025-03-28,3,2,273300.0,0.7127065406515927,0.8048046848853952,194841.13236934828,219885.64442039342,125.91076805313324,25044.512051045138,0.12853811588186526,32,胜
uniform_keyword,True,518880.SH,2025-03-27,2025-03-28,2025-05-16,2025-05-16,2,1,32200.0,6.811235058645285,7.186366171455384,219389.03606880913,231331.57042364712,136.68747764722443,11942.53435483799,0.054435420150587444,32,胜
uniform_keyword,True,513530.SH,2025-05-16,2025-05-23,2025-06-30,2025-07-03,6,4,166100.0,1.3948902989016678,1.4723245990346026,231760.7860311613,244479.74996487758,142.87331836416433,12718.963933716295,0.05487970657817054,33,胜
uniform_keyword,True,515050.SH,2025-07-04,2025-07-08,2025-11-03,2025-11-04,3,2,619300.0,0.39485094015338634,0.6983853783586308,244608.25300267708,432378.2647801831,208.86580300194152,187770.011777506,0.767635635644113,81,胜
uniform_keyword,True,513500.SH,2025-12-18,2025-12-19,2025-12-23,2025-12-24,2,2,178900.0,2.419738109785928,2.455280750996804,433021.01518505474,439117.95143542223,261.6422622582092,6096.936250367493,0.014080000823428751,4,胜
uniform_keyword,True,512070.SH,2025-12-25,2025-12-25,2026-01-13,2026-01-13,1,1,473500.0,0.9271111990451812,0.9478612009525299,439118.8488937177,448677.63496742764,266.33982941967486,9558.786073709955,0.02176810696646614,11,胜
uniform_keyword,True,159611.SZ,2026-03-20,2026-03-20,2026-04-02,2026-04-02,1,1,393200.0,1.1433703598976137,1.0986800238132477,449708.0974793952,431871.38506775995,264.47226326253315,-17836.712411635264,-0.03966286689434695,9,负
uniform_keyword,True,515050.SH,2026-04-08,2026-04-09,2026-07-03,2026-07-03,2,1,526400.0,0.8204491412736319,1.2035540428638458,432013.99329482974,633360.7829090795,319.63058283899045,201346.78961424972,0.4660654347759512,58,胜
uniform_keyword,True,512010.SH,2026-07-13,2026-07-13,2026-07-14,2026-07-14,1,1,1747600.0,0.3624343885421753,0.3575704102396965,633580.3545175304,624702.5819202131,377.4841159053597,-8877.772597317351,-0.014012070503792273,1,负
uniform_keyword,True,159985.SZ,2026-07-20,2026-07-21,2026-07-31,2026-08-03,2,2,289300.0,2.158488284127341,2.0814993104934696,624637.9957962192,601997.097200603,367.9885233371401,-22640.89859561622,-0.0362464319301552,10,负
uniform_keyword,True,159647.SZ,2026-07-31,2026-08-11,2026-08-12,2026-08-24,8,9,363900.0,0.9297741969163552,0.917376257230902,338446.333706939,333732.3442849592,202.37917044337297,-4713.989421979815,-0.013928321723412962,16,负
