date,symbol,category,matched_count,matched_turnover,positive_dde_share,market_hot_count,market_hot_turnover,matched_count_share,matched_turnover_share,ai_reviewed,ai_negative_count,ai_direction_score,ai_negative_risk,prior5_count_mean,count_acceleration,count_history_percentile,turnover_history_percentile,cross_section_count_percentile,hot_score
2024-01-02,513500.SH,美股,0,0.0,,62,1823007.0,0.0,0.0,False,0,,0.0,,,,,0.1111111111111111,0.42222222222222217
2024-01-02,513530.SH,港股与亚洲,0,0.0,,62,1823007.0,0.0,0.0,False,0,,0.0,,,,,0.1111111111111111,0.42222222222222217
2024-01-02,515050.SH,科技数字,7,207684.0,0.8571428571428571,62,1823007.0,0.11290322580645161,0.11392386315576408,False,0,,0.0,,,,,0.8111111111111111,0.597936507936508
2024-01-02,515210.SH,周期资源,5,151312.0,1.0,62,1823007.0,0.08064516129032258,0.08300132692853072,False,0,,0.0,,,,,0.6666666666666666,0.5833333333333333
2024-01-02,515220.SH,周期资源,5,151312.0,1.0,62,1823007.0,0.08064516129032258,0.08300132692853072,False,0,,0.0,,,,,0.6666666666666666,0.5833333333333333
2024-01-02,515790.SH,高端制造,18,744992.0,0.8888888888888888,62,1823007.0,0.2903225806451613,0.40866107480662445,False,0,,0.0,,,,,1.0,0.638888888888889
2024-01-02,516020.SH,周期资源,5,151312.0,1.0,62,1823007.0,0.08064516129032258,0.08300132692853072,False,0,,0.0,,,,,0.6666666666666666,0.5833333333333333
2024-01-02,516150.SH,周期资源,5,151312.0,1.0,62,1823007.0,0.08064516129032258,0.08300132692853072,False,0,,0.0,,,,,0.6666666666666666,0.5833333333333333
2024-01-02,516970.SH,基建公用,2,104422.0,0.5,62,1823007.0,0.03225806451612903,0.05728008724047686,False,0,,0.0,,,,,0.4,0.48
2024-01-02,518880.SH,商品,10,370727.0,0.9,62,1823007.0,0.16129032258064516,0.203360162632398,False,0,,0.0,,,,,0.8666666666666667,0.6133333333333333
2024-01-02,562500.SH,科技数字,7,221905.0,0.8571428571428571,62,1823007.0,0.11290322580645161,0.12172471087604161,False,0,,0.0,,,,,0.8111111111111111,0.597936507936508
2024-01-02,562600.SH,医药医疗,2,46093.0,1.0,62,1823007.0,0.03225806451612903,0.025284049924108903,False,0,,0.0,,,,,0.4,0.53
2024-01-02,563380.SH,高端制造,17,726957.0,0.8823529411764706,62,1823007.0,0.27419354838709675,0.398768079332663,False,0,,0.0,,,,,0.9555555555555556,0.6293464052287582
2024-01-03,159611.SZ,基建公用,5,268698.0,0.6,45,1581559.0,0.1111111111111111,0.16989438901741888,False,0,,0.0,,,,,0.6333333333333333,0.5366666666666666
2024-01-03,159647.SZ,医药医疗,5,105714.0,1.0,45,1581559.0,0.1111111111111111,0.06684164169657913,False,0,,0.0,,,,,0.6333333333333333,0.5766666666666667
2024-01-03,159745.SZ,基建公用,2,120026.0,0.5,45,1581559.0,0.044444444444444446,0.07589094052134635,False,0,,0.0,,,,,0.3333333333333333,0.4666666666666666
2024-01-03,159755.SZ,高端制造,9,545379.0,0.8888888888888888,45,1581559.0,0.2,0.3448363292169309,False,0,,0.0,,,,,0.9666666666666667,0.6322222222222222
2024-01-03,159766.SZ,消费农业,4,143786.0,1.0,45,1581559.0,0.08888888888888889,0.09091409172847804,False,0,,0.0,,,,,0.4666666666666667,0.5433333333333333
2024-01-03,159819.SZ,科技数字,6,420585.0,0.8333333333333334,45,1581559.0,0.13333333333333333,0.2659306418540187,False,0,,0.0,,,,,0.7888888888888889,0.5911111111111111
2024-01-03,159851.SZ,金融地产,2,33285.0,1.0,45,1581559.0,0.044444444444444446,0.021045689727667447,False,0,,0.0,,,,,0.3333333333333333,0.5166666666666666
2024-01-03,159865.SZ,消费农业,4,143786.0,1.0,45,1581559.0,0.08888888888888889,0.09091409172847804,False,0,,0.0,,,,,0.4666666666666667,0.5433333333333333
2024-01-03,159869.SZ,科技数字,5,274641.0,0.8,45,1581559.0,0.1111111111111111,0.17365207368172797,False,0,,0.0,,,,,0.6333333333333333,0.5566666666666666
2024-01-03,159915.SZ,宽基,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,159941.SZ,美股,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,159981.SZ,商品,8,300916.0,0.875,45,1581559.0,0.17777777777777778,0.19026542797328458,False,0,,0.0,,,,,0.8777777777777778,0.6130555555555556
2024-01-03,159985.SZ,商品,8,300916.0,0.875,45,1581559.0,0.17777777777777778,0.19026542797328458,False,0,,0.0,,,,,0.8777777777777778,0.6130555555555556
2024-01-03,159996.SZ,消费农业,4,143786.0,1.0,45,1581559.0,0.08888888888888889,0.09091409172847804,False,0,,0.0,,,,,0.4666666666666667,0.5433333333333333
2024-01-03,510300.SH,宽基,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,510500.SH,宽基,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,510630.SH,消费农业,5,147616.0,1.0,45,1581559.0,0.1111111111111111,0.0933357528868667,False,0,,0.0,,,,,0.6333333333333333,0.5766666666666667
2024-01-03,510880.SH,风格红利,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,512010.SH,医药医疗,5,105714.0,1.0,45,1581559.0,0.1111111111111111,0.06684164169657913,False,0,,0.0,,,,,0.6333333333333333,0.5766666666666667
2024-01-03,512040.SH,风格红利,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,512070.SH,金融地产,2,33285.0,1.0,45,1581559.0,0.044444444444444446,0.021045689727667447,False,0,,0.0,,,,,0.3333333333333333,0.5166666666666666
2024-01-03,512100.SH,宽基,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,512200.SH,金融地产,2,33285.0,1.0,45,1581559.0,0.044444444444444446,0.021045689727667447,False,0,,0.0,,,,,0.3333333333333333,0.5166666666666666
2024-01-03,512400.SH,周期资源,6,251641.0,1.0,45,1581559.0,0.13333333333333333,0.1591094609812217,False,0,,0.0,,,,,0.7888888888888889,0.6077777777777778
2024-01-03,512660.SH,高端制造,9,545379.0,0.8888888888888888,45,1581559.0,0.2,0.3448363292169309,False,0,,0.0,,,,,0.9666666666666667,0.6322222222222222
2024-01-03,512690.SH,消费农业,4,143786.0,1.0,45,1581559.0,0.08888888888888889,0.09091409172847804,False,0,,0.0,,,,,0.4666666666666667,0.5433333333333333
2024-01-03,512760.SH,科技数字,5,274641.0,0.8,45,1581559.0,0.1111111111111111,0.17365207368172797,False,0,,0.0,,,,,0.6333333333333333,0.5566666666666666
2024-01-03,512800.SH,金融地产,2,33285.0,1.0,45,1581559.0,0.044444444444444446,0.021045689727667447,False,0,,0.0,,,,,0.3333333333333333,0.5166666666666666
