symbol,entry_date,exit_date,entry_price,exit_price,startup_anchor_date,peak_date,entry_delay_days,exit_delay_days,holding_days,entry_markup_from_base,post_entry_peak_return,peak_giveback,move_capture_ratio,false_start,entry_forward_max_return_20d,entry_forward_return_20d,post_exit_max_return_10d,fixed_horizon_false_buy,material_premature_exit,failed_operation
159755.SZ,2022-06-07,2022-07-05,1.1213440047740937,1.2804615457057953,2022-05-09,2022-07-07,20,-2,20,0.29935577795217916,0.17715887973023503,-0.02995341301149479,0.9134824943013666,False,0.16645736095254526,0.1477298094008821,0.03087832420964931,False,False,False
159996.SZ,2022-07-07,2022-07-19,1.1313559952259065,1.1146608561992648,2022-06-09,2022-07-28,20,-7,8,0.11794074572480961,0.004988676872673459,-0.019647413551506676,0.8212871318817155,True,0.004988676872673459,-0.048928913847657074,0.020041170720712875,True,False,True
159941.SZ,2022-08-05,2022-08-30,0.69487111864686,0.6612098876357079,2022-07-14,2022-08-16,16,10,17,0.1447629757643778,0.027528656017463682,-0.07393571428571422,0.5066345578839118,True,0.027528656017463682,-0.06169648943931316,0.02841778362395253,True,False,True
510880.SH,2022-08-31,2022-09-26,2.4229040763854983,2.4270840666770934,2022-08-03,2022-09-09,20,10,17,0.0706602139340542,0.054106898292045624,-0.04969296752914332,0.563862947116936,False,0.054106898292045624,-0.017294962203514452,0.0036735612763449943,False,False,False
518880.SH,2022-10-11,2022-10-12,3.808564700698853,3.797437645721436,2022-09-16,2022-10-25,12,-9,1,0.021610723361855655,0.004840459195293301,-0.007724655802246794,0.7013912743596352,True,0.007991274493544198,0.007991274493544198,0.007784790630358973,True,False,True
159985.SZ,2022-10-12,2022-12-02,1.7571059952259065,1.8517751723766327,2022-09-06,2022-12-09,20,-5,37,0.0655584859914633,0.10636467635073488,-0.04744075775409207,0.6873734008071491,False,0.052298485199861355,0.052298485199861355,0.04980347221474446,False,False,False
518880.SH,2022-11-30,2022-12-07,3.9497339331626895,3.895320095252991,2022-11-04,2022-12-21,18,-10,5,0.03831073505377458,0.007915979648409621,-0.021522193541988477,0.5159331684608703,True,0.007915979648409621,0.004118289287635246,0.02199558681856728,True,False,True
513090.SH,2022-12-07,2022-12-14,1.1119942674875258,1.0930407562494278,2022-11-10,2022-12-09,19,3,5,0.1792091681422976,-0.00808837143122576,-0.009029273044921848,0.9377544566199331,True,0.006300113908530358,0.006300113908530358,-0.006441471227351392,True,False,True
512690.SH,2022-12-15,2023-01-05,0.8760500000000001,0.8439860285758972,2022-11-25,2023-01-16,14,-7,14,0.2100138504074851,0.06843215513907008,-0.09830551491981954,0.5659719077702529,False,0.05130986109776492,0.05130986109776492,0.10902308547565087,False,True,True
518880.SH,2023-01-05,2023-01-18,4.020818993759155,4.065116171455383,2022-12-07,2023-02-02,20,-6,9,0.03150820723235226,0.025910394474993215,-0.014517291768392004,0.7361945856925726,True,0.025910394474993215,-0.00045238056132757,0.01473114814408305,True,False,True
510300.SH,2023-01-30,2023-02-20,3.984776019096375,3.749495148563385,2022-12-23,2023-01-30,20,15,15,0.12342151007488256,-0.015001110851306065,-0.04471460022549234,0.5357016031440989,True,-0.015001110851306065,-0.055153894005324444,0.029205216881969864,True,False,True
562500.SH,2023-02-20,2023-03-09,0.7919492085933686,0.7920483828544617,2023-01-16,2023-03-02,20,5,13,0.08635012158857425,0.03920807660135206,-0.0376082994577861,0.6707274753829758,True,0.03920807660135206,-0.006249400924741133,0.031502607103650604,True,False,True
510880.SH,2023-03-07,2023-03-24,2.516015611457825,2.496001272392273,2023-02-08,2023-04-04,19,-7,13,0.060714854010332386,-0.0015959867324346622,-0.0063689534221986754,0.8857228604077314,True,-0.0015959867324346622,-0.0015959867324346622,0.006409776993315797,True,False,True
510880.SH,2023-04-19,2023-05-22,2.6031199045181275,2.645821129512787,2023-03-27,2023-05-08,16,10,20,0.05947085320761292,0.08830943198957875,-0.06607088557313412,0.5021839062355352,False,0.08830943198957875,0.014935944886775632,-0.015050595247866005,False,False,False
513500.SH,2023-05-22,2023-08-18,1.3887394904375074,1.490963504755497,2023-04-27,2023-08-31,14,-9,62,0.04968974942440729,0.11828027069919589,-0.03994621352756034,0.7302762460997836,False,0.06859492208114215,0.06859492208114215,0.04160830787859937,False,False,False
512200.SH,2023-08-18,2023-08-21,1.8842583694458008,1.8357944590568547,2023-07-24,2023-08-29,19,-6,1,0.08979664522025566,0.0332977994283945,-0.057116366780100014,0.48988284442043456,True,0.0332977994283945,-0.05745408820418729,0.06057626282582773,True,True,True
512070.SH,2023-08-21,2023-08-24,0.6808160071611405,0.661205600476265,2023-07-24,2023-09-04,20,-7,3,0.08583099700227614,0.009083172852566435,-0.037546400343503206,0.5700937477710343,True,0.009083172852566435,-0.023230925150273363,0.03901112776439675,True,False,True
518880.SH,2023-08-24,2023-09-28,4.4663531656265265,4.457644220924378,2023-08-10,2023-10-20,10,-10,25,0.016003925988276713,0.029251371666991544,-0.03031453066030687,0.3066877958285105,True,0.028579624653677804,0.025445089957096156,0.03126223050547461,True,False,True
510880.SH,2023-09-28,2023-10-11,2.6712015828132634,2.627842841911316,2023-08-31,2023-09-28,20,3,3,0.03615264222897885,-0.0038190938218443105,-0.012460417615091979,0.6005157405199819,True,-0.0038190938218443105,-0.04237849206273847,0.0118565225755205,True,False,True
513200.SH,2023-11-07,2023-11-27,0.9305055732250214,0.8786212824046612,2023-10-23,2023-11-08,11,13,14,0.1602314080661138,-0.008066147453063666,-0.04808092818576515,0.6332338955874326,True,-0.008066147453063666,-0.1391776448257529,0.016365099001137917,True,False,True
159941.SZ,2023-11-27,2023-12-22,0.8713463176906108,0.9055483923912049,2023-10-31,2023-12-27,19,-3,19,0.09741345748965347,0.053542046596238624,-0.01356382426524616,0.8995839102007624,False,0.048951440054360695,0.042065564444158765,0.013750331343173938,True,False,True
513500.SH,2023-12-22,2024-01-09,1.6023146497249603,1.6006665190219878,2023-11-30,2024-01-23,16,-10,11,0.04658042505625071,0.03350488520096029,-0.03341394836495759,0.5573320072174044,True,0.031008454358514292,0.031008454358514292,0.03456903636094877,True,False,True
518880.SH,2024-01-09,2024-01-23,4.65658122291565,4.617452544784546,2023-12-13,2024-02-02,18,-8,10,0.02816988804275744,0.004814407143141075,-0.013153955404565654,0.5896845539826923,True,0.004814407143141075,-0.005064085599200796,0.013329288268017825,True,False,True
513500.SH,2024-01-23,2024-03-14,1.6554577229499816,1.7791832389950752,2024-01-05,2024-03-28,12,-10,31,0.046433441837396394,0.1283888465534786,-0.04754646149437891,0.68945179239078,False,0.07704350745565836,0.07704350745565836,0.049919979896319466,False,False,False
518880.SH,2024-03-14,2024-05-06,4.901875108337403,5.2177311771392825,2024-02-23,2024-05-20,14,-10,32,0.058720299606151105,0.1322198277338993,-0.05986828868047045,0.6388380586509662,False,0.12283566294021497,0.10508727725049005,0.06368074596318185,False,True,True
159985.SZ,2024-05-08,2024-06-04,2.3167766911506655,2.2153383352279663,2024-04-11,2024-05-23,16,8,19,0.09281925293108673,0.010455642553079292,-0.053678658940859325,0.43139532009553916,True,0.010455642553079292,-0.02709658763784417,0.021965766114849572,True,False,True
518880.SH,2024-06-04,2024-06-13,5.346408152770997,5.254686956214905,2024-05-09,2024-06-07,18,3,6,0.01836345767066616,0.009836887415418216,-0.0267296179191141,0.03145604654437693,True,0.009836887415418216,-0.001198561725929026,0.023086621965627385,True,False,True
513500.SH,2024-06-13,2024-06-24,1.9131515923500058,1.9068375410318374,2024-05-30,2024-07-03,9,-7,7,0.05933089613042397,0.04487274362535043,-0.046104259325950525,0.522474446525975,True,0.04748622979739325,0.04748622979739325,0.048332597956011414,True,False,True
159611.SZ,2024-06-24,2024-06-26,1.0222252276897432,1.0197748276233674,2024-05-24,2024-07-09,20,-9,2,0.015119422709760855,0.05749686189919756,-0.05663750646360277,0.17263321589607364,False,0.05749686189919756,0.024236168491935217,0.060037903617818245,False,True,True
159941.SZ,2024-06-26,2024-07-15,1.0939456607937812,1.1299409161686897,2024-05-31,2024-07-11,17,2,13,0.07354818789020867,0.06495231308627147,-0.03009360243117354,0.7598693995277368,False,0.06495231308627147,-0.001778564725943621,0.01952228999286243,False,False,False
512800.SH,2024-07-15,2024-08-08,0.6447727937936784,0.6232512128591537,2024-06-17,2024-08-22,20,-10,18,0.06750467436619245,0.025167345325297186,-0.057108622889265215,0.33774081869535005,True,0.015861676693766924,-0.02601346237665625,0.060567552398518076,True,True,True
518880.SH,2024-08-19,2024-09-27,5.508602254867554,5.744098727607727,2024-07-25,2024-10-18,17,-10,27,0.03409087833903501,0.0792211701994292,-0.033793345374707795,0.6749167732477386,False,0.018588709336768705,0.018225667144035285,0.03497527698959324,True,False,True
513200.SH,2024-09-27,2024-10-09,0.6898576234281063,0.7978400118887424,2024-09-06,2024-10-08,13,1,3,0.1402604986435756,0.16545790424384532,-0.007661701473850813,0.969045185382425,False,0.16545790424384532,0.0031054936058478866,-0.03990779930062027,False,False,False
518880.SH,2024-10-17,2024-11-11,5.898068993759156,5.8939188228607176,2024-09-10,2024-10-30,20,8,17,0.06984744812547139,0.04101865762886647,-0.04007834673874833,0.6075261554748063,True,0.04101865762886647,-0.0369729763506117,0.01969511449171546,True,False,True
513500.SH,2024-11-25,2024-12-23,2.146780732512474,2.170124917936325,2024-11-05,2024-12-16,14,5,20,0.09473777159475394,0.05926045216864617,-0.045679425996244194,0.668130915276082,False,0.05926045216864617,0.02199538709028248,0.018835343253083003,False,False,False
512800.SH,2025-01-03,2025-02-10,0.7268712109804154,0.7351168014287949,2024-12-05,2025-02-18,20,-6,20,0.03248752119182208,0.04695297611554139,-0.03401205903037419,0.5459090420275616,True,0.034571135698831634,0.016686327987280647,0.03520961037695147,True,False,True
512400.SH,2025-02-10,2025-02-13,1.0452528295993806,1.0347568133354188,2025-01-03,2025-02-10,20,3,3,0.09221819315591717,-0.00024192473587636432,-0.009802051837220493,0.8836005597421833,True,0.018892297692843396,0.018892297692843396,0.005067034543805082,True,False,True
513200.SH,2025-02-13,2025-03-26,0.71392241243124,0.7958453781247139,2025-01-13,2025-04-01,17,-4,29,0.1207572765712488,0.22702407414582582,-0.09150069655104798,0.6646250147515288,False,0.15418704694753682,0.09815851953171673,0.10071630897644313,False,True,True
512400.SH,2025-03-26,2025-04-08,1.0983164028644563,0.9418684185743332,2025-02-28,2025-03-26,18,8,8,0.11504201717122053,-0.014855815369564485,-0.12951164174546193,-0.44465561297537753,True,-0.014855815369564485,-0.06857441149078647,0.1148053503116977,True,True,True
159985.SZ,2025-04-08,2025-05-12,1.9923880095481874,1.9027139714241028,2025-03-28,2025-04-08,6,21,21,0.04477612288496502,0.027912277859574175,-0.07094048776853379,-0.03039694756910513,True,0.027912277859574175,-0.03934372965519295,0.014866145557695276,True,False,True
512800.SH,2025-06-10,2025-06-11,0.8199828057289125,0.8230112009525299,2025-05-12,2025-06-25,20,-10,1,0.036640703958728205,0.06343690736784735,-0.056179792712539145,0.39520005003848546,False,0.09026675627229519,0.0866081173839246,0.059523829092407166,False,True,True
513530.SH,2025-05-12,2025-06-12,1.3426152866125105,1.4849796629071235,2025-04-09,2025-06-24,20,-8,22,0.10412444883592986,0.12839470904380246,-0.019815394766483974,0.8995975909758179,False,0.09413321636352934,0.09413321636352934,0.020215982439107272,False,False,False
512010.SH,2025-06-11,2025-06-20,0.3794548081159592,0.3615655885696411,2025-05-13,2025-06-12,20,6,7,0.05404109177161254,0.009342820853381895,-0.05596448720900615,0.06806852883896818,True,0.009342820853381895,-0.014375348854952619,0.026093200299978303,True,False,True
159985.SZ,2025-06-20,2025-06-27,1.9973940047740943,1.9067092390537261,2025-06-03,2025-06-20,13,5,5,0.0446621686938693,-0.004202496827030444,-0.041372913671076206,-0.06871039365373212,True,-0.004202496827030444,-0.008207723734361516,0.016410852827345,True,False,True
515050.SH,2025-06-27,2025-07-25,0.3774524040579796,0.4394719976186752,2025-06-03,2025-07-31,18,-4,20,0.11342896437716865,0.23724210684232316,-0.058946487282640736,0.7849374570427539,False,0.1763072666874419,0.17100857463616892,0.06263882604553328,False,True,True
