variant,threshold,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,annual_turnover,trade_count,average_exposure,total_fees,slippage_cost_estimate,blocked_order_count,limit_blocked_order_count,eligibility_blocked_order_count,liquidity_limited_order_count,cash_management_annual_rate,cash_interest_income,cash_interest_calendar_days,cash_management_fees,return_calibration_2018_2020,mdd_calibration_2018_2020,return_oos_2021_2022,mdd_oos_2021_2022,return_oos_2023_2024,mdd_oos_2023_2024,return_oos_2025_2026,mdd_oos_2025_2026,return_oos_2021_2026,mdd_oos_2021_2026,candidate_day_rate_calibration,candidate_day_rate_oos
primary_threshold_0.710,0.7097619047619048,0.7192386991805604,0.06946720538316664,0.23050897706445933,0.41706357505947383,0.7054982216054227,-0.5454841309689664,0.12734963574425,25.38601872137782,315.0,0.7165712380806739,6712.847624462591,33326.90431915463,5.0,0.0,5.0,94.0,0.015,3870.2054794520495,2947.0,621.4699999999987,0.25694881202104214,-0.181266158855256,-0.4176410880311381,-0.5099301619634686,0.3600429395683613,-0.3221208087712627,0.726932012994999,-0.21486088300920403,0.36778736153638936,-0.5454841309689664,0.4533551554828151,0.6399406087602079
primary_threshold_0.760,0.7597619047619047,0.7920504602434271,0.07497936216996437,0.21470824242614525,0.45666472911127043,0.7518050588082278,-0.4915619540258168,0.15253288330371162,23.119494243561903,282.0,0.6386310814255158,6756.1514297379745,33893.72790800748,5.0,0.0,5.0,84.0,0.015,5197.47945205481,2947.0,843.1899999999913,0.2854027062650497,-0.1975290997928617,-0.2358255067359465,-0.4175649136498316,-0.06946592449909073,-0.32144721099223705,0.9605873916037804,-0.18943247528298057,0.39415488353103445,-0.4915619540258168,0.37315875613747956,0.5159613956941351
primary_threshold_0.785,0.7847619047619048,0.5804131369332806,0.05836520243589893,0.20612182828142805,0.3882703791098639,0.6412049711325113,-0.5698931624572883,0.1024142879416863,23.66528149908498,325.0,0.5979994352429686,7582.002511955379,36706.446199232334,6.0,0.0,6.0,115.0,0.015,6567.082191780839,2947.0,1052.0,0.6065444797124446,-0.10192191573813592,-0.32584656775981957,-0.48011574683467284,-0.12931435407185743,-0.34748512005541765,0.6759372048015864,-0.1899691588395448,-0.01626555822708453,-0.5698931624572883,0.3044189852700491,0.44691907943578324
primary_threshold_0.810,0.8097619047619048,1.6924601383911848,0.1306092383599713,0.20450516057811646,0.7250484017359443,1.2171213921907433,-0.3856984335618251,0.3386304609895063,19.23571249469448,261.0,0.5438104477585621,6930.060105185399,34722.42266338885,0.0,0.0,0.0,101.0,0.015,7831.767123287712,2947.0,1254.6600000000021,0.3486429955631807,-0.12715798624407804,-0.14447285700412005,-0.34795525499648206,0.12225548165011557,-0.21319878237046408,1.0793459603896314,-0.17099011223366611,0.9964216974017195,-0.3856984335618251,0.24222585924713586,0.3682256867112101
primary_threshold_0.835,0.8347619047619048,2.1946155447322466,0.15482835665401118,0.19121960518974476,0.8768408771204189,1.4747800404167926,-0.34333748419018284,0.4509509266638887,15.508410397467772,214.0,0.4595973980399282,5826.360267682323,30274.534554966693,0.0,0.0,0.0,89.0,0.015,9977.301369863042,2947.0,1599.4600000000164,0.3173240303596956,-0.1307442380867706,-0.06905298153776629,-0.30784103413563135,0.1828997674667574,-0.16804433261013152,1.2021813208506122,-0.1242566897706403,1.425079533286853,-0.34333748419018284,0.18330605564648117,0.29547141796585
primary_threshold_0.860,0.8597619047619048,3.6110981864340204,0.20856954959228924,0.17804184955540023,1.1936846593948442,2.0321441104730735,-0.18923609808706288,1.1021657691141544,12.688423606000589,191.0,0.3839430826340839,5261.190213185185,26871.01750043393,0.0,0.0,0.0,85.0,0.015,11999.917808219134,2947.0,1931.58000000001,0.2610057480169812,-0.12815512894810643,0.06054849098108339,-0.14479233742483444,0.3351281428988331,-0.09046571532400438,1.5824613057017847,-0.17299077641056682,2.6566829244714327,-0.18923609808706288,0.13747954173486088,0.21306607275426875
primary_threshold_0.910,0.9097619047619048,1.7850287023877685,0.1353558756695552,0.14642651363552064,0.9725462330002149,1.7663879856412938,-0.12425267625424541,1.0893598411722776,7.056929464335519,92.0,0.20219909000504732,2462.7286359129703,12034.816438338152,0.0,0.0,0.0,35.0,0.015,13767.698630137122,2947.0,2206.269999999994,0.16540455939402388,-0.1089420256532605,0.067137459203231,-0.1099015011866209,0.25430866309864575,-0.04453320061018662,0.7853697646804991,-0.12425267625424541,1.3897527085666295,-0.12425267625424541,0.04582651391162029,0.07275426874536006
