date,baseline,rank_2d,gap5_2d,combined5_1d,combined5_2d,combined5_3d,combined8_2d,combined10_2d,combined5_roc3_2d
2022-08-02,129045.39982293262,129045.39982293262,114703.38830184257,125811.03960662124,129045.39982293262,129045.39982293262,129045.39982293262,129045.39982293262,129045.39982293262
2022-08-03,129049.41119279564,129049.41119279564,114706.93323334942,125814.92659292261,129049.41119279564,129049.41119279564,129049.41119279564,129049.41119279564,129049.41119279564
2022-08-04,129053.42256265866,129053.42256265866,114710.47816485628,125818.81357922398,129053.42256265866,129053.42256265866,129053.42256265866,129053.42256265866,129053.42256265866
2022-08-05,129057.43393252167,129057.43393252167,114714.02309636313,125822.70056552535,129057.43393252167,129057.43393252167,129057.43393252167,129057.43393252167,129057.43393252167
2022-08-08,129072.0480421107,129072.0480421107,114726.93789088368,125836.86152442945,129072.0480421107,129072.0480421107,129072.0480421107,129072.0480421107,129072.0480421107
2022-08-09,129076.05941197372,129076.05941197372,114730.48282239054,125840.74851073082,129076.05941197372,129076.05941197372,129076.05941197372,129076.05941197372,129076.05941197372
2022-08-10,129080.07078183674,129080.07078183674,114734.02775389739,125844.63549703218,129080.07078183674,129080.07078183674,129080.07078183674,129080.07078183674,129080.07078183674
2022-08-11,129084.08215169975,129084.08215169975,114737.57268540424,125848.52248333355,129084.08215169975,129084.08215169975,129084.08215169975,129084.08215169975,129084.08215169975
2022-08-12,129088.09352156277,129088.09352156277,114741.1176169111,125852.40946963492,129088.09352156277,129088.09352156277,129088.09352156277,129088.09352156277,129088.09352156277
2022-08-15,129102.7076311518,129102.7076311518,114754.03241143165,125866.57042853902,129102.7076311518,129102.7076311518,129102.7076311518,129102.7076311518,129102.7076311518
2022-08-16,129106.71900101482,129106.71900101482,114757.5773429385,125870.45741484039,129106.71900101482,129106.71900101482,129106.71900101482,129106.71900101482,129106.71900101482
2022-08-17,128183.03283993041,128183.03283993041,113936.73067353695,124969.77506348665,128183.03283993041,128183.03283993041,128183.03283993041,128183.03283993041,128183.03283993041
2022-08-18,126739.04067221915,126739.04067221915,112653.53763364285,123561.78270051058,126739.04067221915,126739.04067221915,126739.04067221915,126739.04067221915,126739.04067221915
2022-08-19,126558.53223744666,126558.53223744666,112493.13013814419,123385.77447602327,126558.53223744666,126558.53223744666,126558.53223744666,126558.53223744666,126558.53223744666
2022-08-22,124753.5339588288,124753.5339588288,110889.13166783779,121625.77615449007,124753.5339588288,124753.5339588288,124753.5339588288,124753.5339588288,124753.5339588288
2022-08-23,122226.53421703613,122226.53421703613,108643.53189729183,119161.77640626009,122226.53421703613,122226.53421703613,122226.53421703613,122226.53421703613,122226.53421703613
2022-08-24,122948.53568021095,122948.53568021095,109285.1331975314,119865.77783295687,122948.53568021095,122948.53568021095,122948.53568021095,122948.53568021095,122948.53568021095
2022-08-25,124212.04093042648,124212.04093042648,110407.93786309689,121097.7829522806,124212.04093042648,124212.04093042648,124212.04093042648,124212.04093042648,124212.04093042648
2022-08-26,125114.5400697354,125114.5400697354,111209.93709825008,121977.7821130472,125114.5400697354,125114.5400697354,125114.5400697354,125114.5400697354,125114.5400697354
2022-08-29,119699.53447524345,119699.53447524345,106397.93212674587,116697.77665803011,119699.53447524345,119699.53447524345,119699.53447524345,119699.53447524345,119699.53447524345
2022-08-30,119340.61691587004,119340.61691587004,106078.98267232206,116347.80718185435,119340.61691587004,119340.61691587004,119340.61691587004,119340.61691587004,119340.61691587004
2022-08-31,119344.31732682894,119344.31732682894,106082.27883670562,116351.41430514203,119344.31732682894,119344.31732682894,119344.31732682894,119344.31732682894,119344.31732682894
2022-09-01,119849.84296731246,119849.84296731246,106531.7238091162,116844.31024516677,119849.84296731246,119849.84296731246,119849.84296731246,119849.84296731246,119849.84296731246
2022-09-02,120938.64517382873,120938.64517382873,107499.72577082427,117905.91239656066,120938.64517382873,120938.64517382873,120938.64517382873,120938.64517382873,120938.64517382873
2022-09-05,120258.1458228041,120258.1458228041,106894.72634779723,117242.41302932356,120258.1458228041,120258.1458228041,120258.1458228041,120258.1458228041,120258.1458228041
2022-09-06,120802.54692606223,120802.54692606223,107378.72732865126,117773.21410502051,120802.54692606223,120802.54692606223,120802.54692606223,120802.54692606223,120802.54692606223
2022-09-07,118897.14712075485,118897.14712075485,105684.72750174315,115915.41429484938,118897.14712075485,118897.14712075485,118897.14712075485,118897.14712075485,118897.14712075485
2022-09-08,116311.23985223068,116311.23985223068,103385.72103964599,113394.1072079048,116311.23985223068,116311.23985223068,116311.23985223068,116311.23985223068,116311.23985223068
2022-09-09,115902.94510893119,115902.94510893119,103022.72571312697,112996.01233328437,115902.94510893119,115902.94510893119,115902.94510893119,115902.94510893119,115902.94510893119
2022-09-13,119441.54011182082,119441.54011182082,106168.72127043517,111300.18135493142,119441.54011182082,119441.54011182082,119441.54011182082,119441.54011182082,119441.54011182082
2022-09-14,117400.04205874694,117400.04205874694,104353.72300135405,111198.18874781473,117400.04205874694,117400.04205874694,117400.04205874694,117400.04205874694,117400.04205874694
2022-09-15,115086.34751014007,115086.34751014007,102296.72784792693,113595.18524592264,115086.34751014007,115086.34751014007,115086.34751014007,115086.34751014007,115086.34751014007
2022-09-16,114913.88215592068,114913.88215592068,102143.39715093542,109209.18699686868,114913.88215592068,114913.88215592068,114913.88215592068,114913.88215592068,114913.88215592068
2022-09-19,114926.79695044123,114926.79695044123,102154.95249340117,108180.03581224415,114926.79695044123,114926.79695044123,114926.79695044123,114926.79695044123,114926.79695044123
2022-09-20,114930.34188194809,114930.34188194809,102158.12427422308,108183.39416840854,114930.34188194809,114930.34188194809,114930.34188194809,114930.34188194809,114930.34188194809
2022-09-21,114933.88681345494,114933.88681345494,102161.296055045,108186.75252457293,114933.88681345494,114933.88681345494,114933.88681345494,114933.88681345494,114933.88681345494
2022-09-22,114937.4317449618,114937.4317449618,102164.4678358669,108190.11088073732,114937.4317449618,114937.4317449618,114937.4317449618,114937.4317449618,114937.4317449618
2022-09-23,114940.97667646865,114940.97667646865,102167.63961668882,108193.46923690171,114940.97667646865,114940.97667646865,114940.97667646865,114940.97667646865,114940.97667646865
2022-09-26,114953.8914709892,114953.8914709892,102179.19495915457,108205.70430539486,114953.8914709892,114953.8914709892,114953.8914709892,114953.8914709892,114953.8914709892
2022-09-27,114957.43640249605,114957.43640249605,102182.36673997648,108209.06266155925,114957.43640249605,114957.43640249605,114957.43640249605,114957.43640249605,114957.43640249605
2022-09-28,114960.9813340029,114960.9813340029,102185.53852079839,108212.42101772364,114960.9813340029,114960.9813340029,114960.9813340029,114960.9813340029,114960.9813340029
2022-09-29,114964.52626550976,114964.52626550976,102188.7103016203,108215.77937388803,114964.52626550976,114964.52626550976,114964.52626550976,114964.52626550976,114964.52626550976
2022-09-30,114968.07119701662,114968.07119701662,102191.88208244221,108219.13773005242,114968.07119701662,114968.07119701662,114968.07119701662,114968.07119701662,114968.07119701662
2022-10-10,115013.78051208511,115013.78051208511,102232.77989066139,108262.44129169626,115013.78051208511,115013.78051208511,115013.78051208511,115013.78051208511,115013.78051208511
2022-10-11,114785.36908706825,114785.36908706825,102029.39805936706,108046.9144768121,114785.36908706825,114785.36908706825,114785.36908706825,114785.36908706825,114785.36908706825
2022-10-12,114847.90866692844,114847.90866692844,102110.75302267779,108119.14682996503,114847.90866692844,114847.90866692844,114847.90866692844,114847.90866692844,114847.90866692844
2022-10-13,114675.42789917745,114675.42789917745,101937.86800835145,107946.44839098115,114675.42789917745,114675.42789917745,114675.42789917745,114675.42789917745,114675.42789917745
2022-10-14,116255.84181649356,116255.84181649356,103465.94617950813,109518.6551755899,116255.84181649356,116255.84181649356,116255.84181649356,116255.84181649356,116255.84181649356
2022-10-17,113378.5181882451,113378.5181882451,100887.44863855734,106791.65777625976,113378.5181882451,113378.5181882451,113378.5181882451,113378.5181882451,113378.5181882451
2022-10-18,111897.31806541185,111897.31806541185,99569.54852926626,105397.85766067443,111897.31806541185,111897.31806541185,111897.31806541185,111897.31806541185,111897.31806541185
2022-10-19,111768.51972366075,111768.51972366075,99454.9500046958,105276.65922107635,111768.51972366075,111768.51972366075,111768.51972366075,111768.51972366075,111768.51972366075
2022-10-20,112283.72076774336,112283.72076774336,99913.35093366994,105761.4602035516,112283.72076774336,112283.72076774336,112283.72076774336,112283.72076774336,112283.72076774336
2022-10-21,112154.92242599229,112154.92242599229,99798.7524090995,105640.26176395355,112154.92242599229,112154.92242599229,112154.92242599229,112154.92242599229,112154.92242599229
2022-10-24,113056.51849532823,113056.51849532823,100600.94891178503,106488.65806522308,113056.51849532823,113056.51849532823,113056.51849532823,113056.51849532823,113056.51849532823
2022-10-25,112863.31714416246,112863.31714416246,100429.0477095832,106306.85679378448,112863.31714416246,112863.31714416246,112863.31714416246,112863.31714416246,112863.31714416246
2022-10-26,114537.71861816148,114537.71861816148,101918.84902107611,107882.4581808084,114537.71861816148,114537.71861816148,114537.71861816148,114537.71861816148,114537.71861816148
2022-10-27,113958.12224174239,113958.12224174239,101403.15224516286,107337.06159057553,113958.12224174239,113958.12224174239,113958.12224174239,113958.12224174239,113958.12224174239
2022-10-28,112992.11548591356,112992.11548591356,100543.64623415365,106428.05523338256,112992.11548591356,112992.11548591356,112992.11548591356,112992.11548591356,112992.11548591356
2022-10-31,114859.71831107835,114859.71831107835,102205.34874784843,108185.45789184509,114859.71831107835,114859.71831107835,114859.71831107835,114859.71831107835,114859.71831107835
2022-11-01,118144.11824966173,118144.11824966173,105127.64869320288,111276.05783405242,118144.11824966173,118144.11824966173,118144.11824966173,118144.11824966173,118144.11824966173
2022-11-02,117693.32021499376,117693.32021499376,104726.5504418601,110851.85968341766,117693.32021499376,117693.32021499376,117693.32021499376,117693.32021499376,117693.32021499376
2022-11-03,117564.52187324266,117564.52187324266,104611.95191728965,110730.66124381957,117564.52187324266,117564.52187324266,117564.52187324266,117564.52187324266,117564.52187324266
2022-11-04,117435.71585441331,117435.71585441331,104497.34656202688,110609.45558013854,117435.71585441331,117435.71585441331,117435.71585441331,117435.71585441331,117435.71585441331
2022-11-07,118079.71524024705,118079.71524024705,105070.3460155715,111215.45500221191,118079.71524024705,118079.71524024705,118079.71524024705,118079.71524024705,118079.71524024705
2022-11-08,118981.31898666124,118981.31898666124,105872.54934894934,112063.85852756439,118981.31898666124,118981.31898666124,118981.31898666124,118981.31898666124,118981.31898666124
2022-11-09,119110.11732841234,119110.11732841234,105987.1478735198,112185.05696716247,119110.11732841234,119110.11732841234,119110.11732841234,119110.11732841234,119110.11732841234
2022-11-10,120333.72076774336,120333.72076774336,107075.85093366994,113336.4602035516,120333.72076774336,120333.72076774336,120333.72076774336,120333.72076774336,120333.72076774336
2022-11-11,118401.72261024217,118401.72261024217,105356.8525730361,111518.46193733154,118401.72261024217,118401.72261024217,118401.72261024217,118401.72261024217,118401.72261024217
2022-11-14,116405.32144332628,116405.32144332628,103580.55153477087,109639.86083927093,116405.32144332628,116405.32144332628,116405.32144332628,116405.32144332628,116405.32144332628
2022-11-15,116212.1200921605,116212.1200921605,103408.65033256904,109458.05956783233,116212.1200921605,116212.1200921605,116212.1200921605,116212.1200921605,116212.1200921605
2022-11-16,116791.71646857957,116791.71646857957,103924.34710848227,110003.45615806518,116791.71646857957,116791.71646857957,116791.71646857957,116791.71646857957,116791.71646857957
2022-11-17,116147.71708274583,116147.71708274583,103351.34765493765,109397.45673599181,116147.71708274583,116147.71708274583,116147.71708274583,116147.71708274583,116147.71708274583
2022-11-18,115117.31499458055,115117.31499458055,102434.54579698935,108427.85477104125,115117.31499458055,115117.31499458055,115117.31499458055,115117.31499458055,115117.31499458055
2022-11-21,115696.91904807786,115696.91904807786,102950.24940359488,108973.25858535705,115696.91904807786,115696.91904807786,115696.91904807786,115696.91904807786,115696.91904807786
2022-11-22,116598.5151174138,116598.5151174138,103752.44590628042,109821.65488662658,116598.5151174138,116598.5151174138,116598.5151174138,116598.5151174138,116598.5151174138
2022-11-23,117950.91689849593,117950.91689849593,104955.74749100102,111094.2565626138,117950.91689849593,117950.91689849593,117950.91689849593,117950.91689849593,117950.91689849593
2022-11-24,119238.91567016343,119238.91567016343,106101.74639809028,112306.25540676055,119238.91567016343,119238.91567016343,119238.91567016343,119238.91567016343,119238.91567016343
2022-11-25,120333.72076774336,120333.72076774336,107075.85093366994,113336.4602035516,120333.72076774336,120333.72076774336,120333.72076774336,120333.72076774336,120333.72076774336
2022-11-28,118272.91659141282,118272.91659141282,105242.24721777336,111397.2562736505,118272.91659141282,118272.91659141282,118272.91659141282,118272.91659141282,118272.91659141282
2022-11-29,119303.31867957808,119303.31867957808,106159.04907572163,112366.85823860104,119303.31867957808,119303.31867957808,119303.31867957808,119303.31867957808,119303.31867957808
2022-11-30,119690.0042901496,119690.0042901496,106432.13445607616,112692.1541516631,119690.0042901496,119690.0042901496,119690.0042901496,119690.0042901496,119690.0042901496
2022-12-01,118264.15735257849,118264.15735257849,105055.9881482162,111293.2075472581,118264.15735257849,118264.15735257849,118264.15735257849,118264.15735257849,118264.15735257849
2022-12-02,118466.9571881255,118466.9571881255,105280.08728634118,111507.90701502061,118466.9571881255,118466.9571881255,118466.9571881255,118466.9571881255,118466.9571881255
2022-12-05,122733.78840507125,122733.78840507125,109259.43380394336,115627.49598150943,122733.78840507125,122733.78840507125,122733.78840507125,122733.78840507125,122733.78840507125
2022-12-06,119691.28405274005,119691.28405274005,106551.92993083353,112759.99187951777,119691.28405274005,119691.28405274005,119691.28405274005,119691.28405274005,119691.28405274005
2022-12-07,120786.58445895766,120786.58445895766,107526.6302923238,113792.29226237033,120786.58445895766,120786.58445895766,120786.58445895766,120786.58445895766,120786.58445895766
2022-12-08,124194.18411077117,124194.18411077117,110559.02998247501,117003.891934211,124194.18411077117,124194.18411077117,124194.18411077117,124194.18411077117,124194.18411077117
2022-12-09,125289.49177087401,125289.49177087401,111533.73679914829,118036.19915371631,125289.49177087401,125289.49177087401,125289.49177087401,125289.49177087401,125289.49177087401
2022-12-12,124559.28666413878,124559.28666413878,110883.93225469944,117347.99434071277,124559.28666413878,124559.28666413878,124559.28666413878,124559.28666413878,124559.28666413878
2022-12-13,124315.88979781722,124315.88979781722,110667.3350433385,117118.59729414676,124315.88979781722,124315.88979781722,124315.88979781722,124315.88979781722,124315.88979781722
2022-12-14,124194.18411077117,124194.18411077117,110559.02998247501,117003.891934211,124194.18411077117,124194.18411077117,124194.18411077117,124194.18411077117,124194.18411077117
2022-12-15,122003.58329833605,122003.58329833605,108609.62925949454,114939.29116850592,122003.58329833605,122003.58329833605,122003.58329833605,122003.58329833605,122003.58329833605
2022-12-16,123220.58213771437,123220.58213771437,109692.62822666523,116086.29007464145,123220.58213771437,123220.58213771437,123220.58213771437,123220.58213771437,123220.58213771437
2022-12-19,117987.48422683333,117987.48422683333,105035.73008575794,111154.19204359745,117987.48422683333,117987.48422683333,117987.48422683333,117987.48422683333,117987.48422683333
2022-12-20,116283.68440092658,116283.68440092658,103519.53024068235,109548.39220767713,116283.68440092658,116283.68440092658,116283.68440092658,116283.68440092658,116283.68440092658
2022-12-21,118109.18991387938,118109.18991387938,105144.03514662145,111268.89740353322,118109.18991387938,118109.18991387938,118109.18991387938,118109.18991387938,118109.18991387938
2022-12-22,120664.88602579688,120664.88602579688,107418.33168664335,113677.59373908734,120664.88602579688,120664.88602579688,120664.88602579688,120664.88602579688,120664.88602579688
2022-12-23,122368.68585170363,122368.68585170363,108934.53153171894,115283.39357500766,122368.68585170363,122368.68585170363,122368.68585170363,122368.68585170363,122368.68585170363
2022-12-26,121273.38544548606,121273.38544548606,107959.8311702287,114251.09319215512,121273.38544548606,121273.38544548606,121273.38544548606,121273.38544548606,121273.38544548606
2022-12-27,122003.58329833605,122003.58329833605,108609.62925949454,114939.29116850592,122003.58329833605,122003.58329833605,122003.58329833605,122003.58329833605,122003.58329833605
2022-12-28,123707.39037812804,123707.39037812804,110125.83555975315,116545.09784107898,123707.39037812804,123707.39037812804,123707.39037812804,123707.39037812804,123707.39037812804
2022-12-29,125046.08039678191,125046.08039678191,111317.1266774213,117806.78843384479,125046.08039678191,125046.08039678191,125046.08039678191,125046.08039678191,125046.08039678191
2022-12-30,124194.18411077117,124194.18411077117,110559.02998247501,117003.891934211,124194.18411077117,124194.18411077117,124194.18411077117,124194.18411077117,124194.18411077117
2023-01-03,126019.6823698387,126019.6823698387,112183.52843323108,118724.39029341434,126019.6823698387,126019.6823698387,126019.6823698387,126019.6823698387,126019.6823698387
2023-01-04,129548.98770869829,129548.98770869829,115324.23318424582,122050.6953251908,129548.98770869829,129548.98770869829,129548.98770869829,129548.98770869829,129548.98770869829
2023-01-05,130765.98654807662,130765.98654807662,116407.23215141651,123197.69423132633,130765.98654807662,130765.98654807662,130765.98654807662,130765.98654807662,130765.98654807662
2023-01-06,128697.09142268752,128697.09142268752,114566.1364892995,121247.79882555698,128697.09142268752,128697.09142268752,128697.09142268752,128697.09142268752,128697.09142268752
2023-01-09,131861.27970040892,131861.27970040892,117381.92605772373,124229.98777752613,131861.27970040892,131861.27970040892,131861.27970040892,131861.27970040892,131861.27970040892
2023-01-10,131374.4859677658,131374.4859677658,116948.73163500187,123771.19368439411,131374.4859677658,131374.4859677658,131374.4859677658,131374.4859677658,131374.4859677658
2023-01-11,133808.4836465225,133808.4836465225,119114.7295693433,126065.19149666523,133808.4836465225,133808.4836465225,133808.4836465225,133808.4836465225,133808.4836465225
2023-01-12,131739.5885211334,131739.5885211334,117273.63390722629,124115.29609089588,131739.5885211334,131739.5885211334,131739.5885211334,131739.5885211334,131739.5885211334
2023-01-13,136972.68643201445,136972.68643201445,121930.53204813358,129047.39412193988,136972.68643201445,136972.68643201445,136972.68643201445,136972.68643201445,136972.68643201445
2023-01-16,138067.97958434673,138067.97958434673,122905.22595444077,130079.68766813965,138067.97958434673,138067.97958434673,138067.97958434673,138067.97958434673,138067.97958434673
2023-01-17,135268.87935222243,135268.87935222243,120414.32574787494,127441.5874493668,135268.87935222243,135268.87935222243,135268.87935222243,135268.87935222243,135268.87935222243
2023-01-18,135025.48248590087,135025.48248590087,120197.72853651401,127212.19040280078,135025.48248590087,135025.48248590087,135025.48248590087,135025.48248590087,135025.48248590087
2023-01-19,136120.79014600368,136120.79014600368,121172.43535318726,128244.49762230607,136120.79014600368,136120.79014600368,136120.79014600368,136120.79014600368,136120.79014600368
2023-01-20,136607.58387864684,136607.58387864684,121605.62977590915,128703.29171543811,136607.58387864684,136607.58387864684,136607.58387864684,136607.58387864684,136607.58387864684
2023-01-30,135147.18817294692,135147.18817294692,120306.0335973775,127326.89576273655,135147.18817294692,135147.18817294692,135147.18817294692,135147.18817294692,135147.18817294692
2023-01-31,129548.98770869829,129548.98770869829,115324.23318424582,122050.6953251908,129548.98770869829,129548.98770869829,129548.98770869829,129548.98770869829,129548.98770869829
2023-02-01,131467.67822910319,131467.67822910319,116773.92415192397,123724.3860792459,131467.67822910319,131467.67822910319,131467.67822910319,131467.67822910319,131467.67822910319
2023-02-02,131618.11866131844,131618.11866131844,116888.37302894937,123856.02495277987,131618.11866131844,131618.11866131844,131618.11866131844,131618.11866131844,131618.11866131844
2023-02-03,131622.19222296227,131622.19222296227,116891.98015223704,123859.84974730042,131622.19222296227,131622.19222296227,131622.19222296227,131622.19222296227,131622.19222296227
2023-02-06,131637.03290789376,131637.03290789376,116905.12152210006,123873.78413086207,131637.03290789376,131637.03290789376,131637.03290789376,131637.03290789376,131637.03290789376
2023-02-07,131641.1064695376,131641.1064695376,116908.72864538773,123877.60892538262,131641.1064695376,131641.1064695376,131641.1064695376,131641.1064695376,131641.1064695376
2023-02-08,131645.18003118143,131645.18003118143,116912.3357686754,123881.43371990317,131645.18003118143,131645.18003118143,131645.18003118143,131645.18003118143,131645.18003118143
2023-02-09,136077.24117997865,136077.24117997865,120848.30452264554,128052.07793289782,136077.24117997865,136077.24117997865,136077.24117997865,136077.24117997865,136077.24117997865
2023-02-10,136823.2404685376,136823.2404685376,121510.80389083631,128754.07726341845,136823.2404685376,136823.2404685376,136823.2404685376,136823.2404685376,136823.2404685376
2023-02-13,141896.03740934114,141896.03740934114,126015.8011740566,133527.67438465718,141896.03740934114,141896.03740934114,141896.03740934114,141896.03740934114,141896.03740934114
2023-02-14,141000.840041673,141000.840041673,125220.80351175077,132685.27686173085,141000.840041673,141000.840041673,141000.840041673,141000.840041673,141000.840041673
2023-02-15,141000.840041673,141000.840041673,125220.80351175077,132685.27686173085,141000.840041673,141000.840041673,141000.840041673,141000.840041673,141000.840041673
2023-02-16,142045.2443814633,142045.2443814633,126148.30736578708,133668.08094555495,142045.2443814633,142045.2443814633,142045.2443814633,142045.2443814633,142045.2443814633
2023-02-17,139956.44459489564,139956.44459489564,124293.30755532987,131702.48114639882,139956.44459489564,139956.44459489564,139956.44459489564,139956.44459489564,139956.44459489564
2023-02-20,143238.8379073499,143238.8379073499,127208.30161632308,134791.27485329274,143238.8379073499,143238.8379073499,143238.8379073499,143238.8379073499,143238.8379073499
2023-02-21,141150.03812078218,141150.03812078218,125353.30180586583,132825.67505413655,141150.03812078218,141150.03812078218,141150.03812078218,141150.03812078218,141150.03812078218
2023-02-22,140851.64196256382,140851.64196256382,125088.30521763572,132544.87866932515,140851.64196256382,140851.64196256382,140851.64196256382,140851.64196256382,140851.64196256382
2023-02-23,139210.4453063367,139210.4453063367,123630.80818713912,131000.48181587819,139210.4453063367,139210.4453063367,139210.4453063367,139210.4453063367,139210.4453063367
2023-02-24,137270.84359887816,137270.84359887816,121908.30667079693,129175.28020912767,137270.84359887816,137270.84359887816,137270.84359887816,137270.84359887816,137270.84359887816
2023-02-27,139061.2383342145,139061.2383342145,123498.3019954086,130860.07525498034,139061.2383342145,139061.2383342145,139061.2383342145,139061.2383342145,139061.2383342145
2023-02-28,139061.2383342145,139061.2383342145,123498.3019954086,130860.07525498034,139061.2383342145,139061.2383342145,139061.2383342145,139061.2383342145,139061.2383342145
2023-03-01,140404.0388322232,140404.0388322232,124690.80243767505,132123.67572361586,140404.0388322232,140404.0388322232,140404.0388322232,140404.0388322232,140404.0388322232
2023-03-02,139956.44459489564,139956.44459489564,124293.30755532987,131702.48114639882,139956.44459489564,139956.44459489564,139956.44459489564,139956.44459489564,139956.44459489564
2023-03-03,138912.04025510527,138912.04025510527,123365.80370129352,130719.67706257463,138912.04025510527,138912.04025510527,138912.04025510527,138912.04025510527,138912.04025510527
2023-03-06,138912.04025510527,138912.04025510527,123365.80370129352,130719.67706257463,138912.04025510527,138912.04025510527,138912.04025510527,138912.04025510527,138912.04025510527
2023-03-07,136226.43925908787,136226.43925908787,120980.80281676062,128192.47612530354,136226.43925908787,136226.43925908787,136226.43925908787,136226.43925908787,136226.43925908787
2023-03-08,135480.4399705289,135480.4399705289,120318.30344856986,127490.47679478291,135480.4399705289,135480.4399705289,135480.4399705289,135480.4399705289,135480.4399705289
2023-03-09,135128.30400703012,135128.30400703012,120005.58216731258,127159.11024468085,135128.30400703012,135128.30400703012,135128.30400703012,135128.30400703012,135128.30400703012
2023-03-10,135132.5019522356,135132.5019522356,120009.3136741619,127163.05942276304,135132.5019522356,135132.5019522356,135132.5019522356,135132.5019522356,135132.5019522356
2023-03-13,135147.79578785202,135147.79578785202,120022.90819470985,127177.44695700961,135147.79578785202,135147.79578785202,135147.79578785202,135147.79578785202,135147.79578785202
2023-03-14,135151.9937330575,135151.9937330575,120026.63970155916,127181.3961350918,135151.9937330575,135151.9937330575,135151.9937330575,135151.9937330575,135151.9937330575
2023-03-15,135156.19167826296,135156.19167826296,120030.37120840848,127185.34531317398,135156.19167826296,135156.19167826296,135156.19167826296,135156.19167826296,135156.19167826296
2023-03-16,135160.38962346842,135160.38962346842,120034.1027152578,127189.29449125617,135160.38962346842,135160.38962346842,135160.38962346842,135160.38962346842,135160.38962346842
2023-03-17,135164.5875686739,135164.5875686739,120037.83422210712,127193.24366933835,135164.5875686739,135164.5875686739,135164.5875686739,135164.5875686739,135164.5875686739
2023-03-20,135179.88140429033,135179.88140429033,120051.42874265507,127207.63120358493,135179.88140429033,135179.88140429033,135179.88140429033,135179.88140429033,135179.88140429033
2023-03-21,135184.0793494958,135184.0793494958,120055.16024950439,127211.58038166711,135184.0793494958,135184.0793494958,135184.0793494958,135184.0793494958,135184.0793494958
2023-03-22,135188.27729470126,135188.27729470126,120058.89175635371,127215.5295597493,135188.27729470126,135188.27729470126,135188.27729470126,135188.27729470126,135188.27729470126
2023-03-23,135192.47523990672,135192.47523990672,120062.62326320303,127219.47873783148,135192.47523990672,135192.47523990672,135192.47523990672,135192.47523990672,135192.47523990672
2023-03-24,135196.6731851122,135196.6731851122,120066.35477005235,127223.42791591366,135196.6731851122,135196.6731851122,135196.6731851122,135196.6731851122,135196.6731851122
2023-03-27,135211.96702072863,135211.96702072863,120079.9492906003,127237.81545016024,135211.96702072863,135211.96702072863,135211.96702072863,135211.96702072863,135211.96702072863
2023-03-28,135216.1649659341,135216.1649659341,120083.68079744962,127241.76462824242,135216.1649659341,135216.1649659341,135216.1649659341,135216.1649659341,135216.1649659341
2023-03-29,135220.36291113956,135220.36291113956,120087.41230429894,127245.71380632461,135220.36291113956,135220.36291113956,135220.36291113956,135220.36291113956,135220.36291113956
2023-03-30,135224.56085634502,135224.56085634502,120091.14381114826,127249.6629844068,135224.56085634502,135224.56085634502,135224.56085634502,135224.56085634502,135224.56085634502
2023-03-31,135228.7588015505,135228.7588015505,120094.87531799758,127253.61216248898,135228.7588015505,135228.7588015505,135228.7588015505,135228.7588015505,135228.7588015505
2023-04-03,135244.05263716693,135244.05263716693,120108.46983854553,127267.99969673555,135244.05263716693,135244.05263716693,135244.05263716693,135244.05263716693,135244.05263716693
2023-04-04,135248.2505823724,135248.2505823724,120112.20134539485,127271.94887481774,135248.2505823724,135248.2505823724,135248.2505823724,135248.2505823724,135248.2505823724
2023-04-06,135257.99647278336,135257.99647278336,120120.86435909348,127281.11723098213,135257.99647278336,135257.99647278336,135257.99647278336,135257.99647278336,135257.99647278336
2023-04-07,135262.19441798882,135262.19441798882,120124.5958659428,127285.06640906431,135262.19441798882,135262.19441798882,135262.19441798882,135262.19441798882,135262.19441798882
2023-04-10,135277.48825360526,135277.48825360526,120138.19038649075,127299.45394331089,135277.48825360526,135277.48825360526,135277.48825360526,135277.48825360526,135277.48825360526
2023-04-11,135281.68619881073,135281.68619881073,120141.92189334007,127303.40312139307,135281.68619881073,135281.68619881073,135281.68619881073,135281.68619881073,135281.68619881073
2023-04-12,135285.8841440162,135285.8841440162,120145.65340018939,127307.35229947526,135285.8841440162,135285.8841440162,135285.8841440162,135285.8841440162,135285.8841440162
2023-04-13,135290.08208922166,135290.08208922166,120149.38490703871,127311.30147755744,135290.08208922166,135290.08208922166,135290.08208922166,135290.08208922166,135290.08208922166
2023-04-14,135294.28003442712,135294.28003442712,120153.11641388803,127315.25065563963,135294.28003442712,135294.28003442712,135294.28003442712,135294.28003442712,135294.28003442712
2023-04-17,135309.57387004356,135309.57387004356,120166.71093443598,127329.6381898862,135309.57387004356,135309.57387004356,135309.57387004356,135309.57387004356,135309.57387004356
2023-04-18,135313.77181524903,135313.77181524903,120170.4424412853,127333.58736796839,135313.77181524903,135313.77181524903,135313.77181524903,135313.77181524903,135313.77181524903
2023-04-19,135317.9697604545,135317.9697604545,120174.17394813462,127337.53654605057,135317.9697604545,135317.9697604545,135317.9697604545,135317.9697604545,135317.9697604545
2023-04-20,135322.16770565996,135322.16770565996,120177.90545498393,127341.48572413276,135322.16770565996,135322.16770565996,135322.16770565996,135322.16770565996,135322.16770565996
2023-04-21,135326.36565086542,135326.36565086542,120181.63696183325,127345.43490221494,135326.36565086542,135326.36565086542,135326.36565086542,135326.36565086542,135326.36565086542
