,equity
2018-10-25,97001.91115729435
2018-10-26,96931.70787684544
2018-10-29,96791.30968443974
2018-10-30,96580.70821158512
2018-10-31,95773.40814463719
2018-11-01,95984.0096174918
2018-11-02,96019.1070734702
2018-11-05,96054.21289794071
2018-11-06,96124.4078098975
2018-11-07,96159.5052658759
2018-11-08,95773.40814463719
2018-11-09,95562.80667178257
2018-11-12,94860.80734126194
2018-11-13,98412.92035383679
2018-11-14,96648.92053408123
2018-11-15,99546.92077440716
2018-11-16,102066.91837114788
2018-11-19,105090.9169892738
2018-11-20,100176.92017359234
2018-11-21,100554.9153069923
2018-11-22,99420.91488642193
2018-11-23,96270.91789049603
2018-11-26,95892.91524691082
2018-11-27,96396.91626829602
2018-11-28,98916.92137522198
2018-11-29,95640.91849131085
2018-11-30,96900.91728968121
2018-12-03,100970.44375956447
2018-12-04,101948.65513610767
2018-12-05,101054.7590332024
2018-12-06,98117.65878963398
2018-12-07,98500.7614688866
2018-12-10,97096.0567193024
2018-12-11,97606.85775446819
2018-12-12,97484.296630365
2018-12-13,97413.49332187806
2018-12-14,97188.51861478013
2018-12-17,97104.29399971351
2018-12-18,97633.78928665504
2018-12-19,97951.49150852546
2018-12-20,97951.49150852546
2018-12-21,98586.89595226629
2018-12-24,98939.89561561927
2018-12-25,99716.4898252903
2018-12-26,99681.19238380775
2018-12-27,99328.19272045478
2018-12-28,99928.29130653726
2019-01-02,100316.58841137277
2019-01-03,101410.89325909004
2019-01-04,100881.38955597267
2019-01-07,100457.79500965461
2019-01-08,99998.89460567817
2019-01-09,99610.58908466682
2019-01-10,99822.39056591377
2019-01-11,99186.99453834876
2019-01-14,99257.58942131385
2019-01-15,99045.79635624275
2019-01-16,99116.39123920783
2019-01-17,97675.40303426539
2019-01-18,98925.40184217249
2019-01-21,98425.40082889353
2019-01-22,96800.39939838205
2019-01-23,96675.40100770746
2019-01-24,98300.40243821894
2019-01-25,98175.40404754435
2019-01-28,97550.3971930102
2019-01-29,96800.39939838205
2019-01-30,95550.40059047495
2019-01-31,96160.10810626035
2019-02-01,96689.70917952542
2019-02-11,97748.91132605558
2019-02-12,97881.3096214581
2019-02-13,98940.51176798824
2019-02-14,98808.11347258574
2019-02-15,97086.91195738797
2019-02-18,98543.3089901257
2019-02-19,98344.70760119443
2019-02-20,98278.51239932065
2019-02-21,98940.51176798824
2019-02-22,99470.11284125333
2019-02-25,100226.13779799585
2019-02-26,100371.16454394703
2019-02-27,100265.36273899917
2019-02-28,100070.80187005406
2019-03-01,100525.02554162388
2019-03-04,101883.82217548732
2019-03-05,103542.65658220416
2019-03-06,105382.54273170595
2019-03-07,106891.86927551392
2019-03-08,103196.83039689426
2019-03-11,106391.6185087574
2019-03-12,111746.62049478418
2019-03-13,107462.61890596275
2019-03-14,104011.62077850227
2019-03-15,103059.61884921913
2019-03-18,106034.61601203804
2019-03-19,107224.62197011833
2019-03-20,107819.62140268211
2019-03-21,111389.61799806479
2019-03-22,109842.61663621789
2019-03-25,106748.62100547676
2019-03-26,102940.62038129692
2019-03-27,102800.65565560703
2019-03-28,101333.79675246362
2019-03-29,103227.47075348978
2019-04-01,104945.61921346669
2019-04-02,104862.54773838197
2019-04-03,104887.76586364661
2019-04-04,105001.64213131402
2019-04-08,104995.31049127076
2019-04-09,104987.56438800608
2019-04-10,104953.45734617328
2019-04-11,105022.65853906011
2019-04-12,105001.25468840337
2019-04-15,104995.36260843015
2019-04-16,105005.76650821185
2019-04-17,104999.98404820329
2019-04-18,104995.60537103956
2019-04-19,105009.83443482762
2019-04-22,105003.56050465709
2019-04-23,105039.4866600073
2019-04-24,105183.30461961633
2019-04-25,105222.21783000893
2019-04-26,105331.62921306914
2019-04-29,105419.32955339081
2019-04-30,105365.1073053009
2019-05-06,105061.19095280982
2019-05-07,105181.99135788745
2019-05-08,104970.27354737557
2019-05-09,104936.431620133
2019-05-10,104958.89361597128
2019-05-13,104863.25153070486
2019-05-14,104524.33030462301
2019-05-15,104110.9064695222
2019-05-16,104614.10924831906
2019-05-17,104618.76178520032
2019-05-20,103934.78974032769
2019-05-21,103786.09657690891
2019-05-22,103821.22618661352
2019-05-23,103918.7089399893
2019-05-24,104368.96020549991
2019-05-27,104420.62766756394
2019-05-28,104256.4436391569
2019-05-29,104437.7223182658
2019-05-30,103900.01295697488
2019-05-31,104931.0306180338
2019-06-03,106106.81588467695
2019-06-04,107117.86030897238
2019-06-05,107857.24796983578
2019-06-06,107827.32526156495
2019-06-10,107585.10372150251
2019-06-11,107016.76035992929
2019-06-12,108251.2094554598
2019-06-13,108422.67424908705
2019-06-14,110033.826481343
2019-06-17,108623.07321178027
2019-06-18,109374.65352748938
2019-06-19,108834.2784167535
2019-06-20,111183.70637595216
2019-06-21,112093.70984732667
2019-06-24,112894.51255499879
2019-06-25,115260.50595938721
2019-06-26,113149.31144415894
2019-06-27,112858.10651480714
2019-06-28,113185.70880591431
2019-07-01,110455.70707022706
2019-07-02,110612.64130867677
2019-07-03,110960.93682445248
2019-07-04,111146.55165299171
2019-07-05,111360.15314682716
2019-07-08,110790.55199249976
2019-07-09,109793.75633820289
2019-07-10,109722.55301102393
2019-07-11,111609.35206040138
2019-07-12,110861.7553196787
2019-07-15,111288.9498196482
2019-07-16,111182.14907273048
2019-07-17,110576.95049866432
2019-07-18,111716.1528073191
2019-07-19,113211.35477646583
2019-07-22,112356.95728882545
2019-07-23,111538.15722092384
2019-07-24,111392.47095066533
2019-07-25,111967.4704023026
2019-07-26,111622.47484404076
2019-07-29,112197.47429567802
2019-07-30,112197.47429567802
2019-07-31,111934.13952590314
2019-08-01,110000.29273334434
2019-08-02,112473.94583863068
2019-08-05,112466.4191954093
2019-08-06,112442.10345256525
2019-08-07,112847.49897719135
2019-08-08,113605.26034184745
2019-08-09,114168.03445681265
2019-08-12,113464.52953680685
2019-08-13,116245.02768381765
2019-08-14,113263.5281310909
2019-08-15,114536.53170927694
2019-08-16,114704.02755602529
2019-08-19,114134.52889784506
2019-08-20,113665.53094252279
2019-08-21,113766.03164538076
2019-08-22,114101.03132589986
2019-08-23,114000.5306230419
2019-08-26,118087.52992018392
2019-08-27,118154.5330510967
2019-08-28,118221.52819498708
2019-08-29,119595.03247603109
2019-08-30,117685.52710875204
2019-09-02,117283.53228434255
2019-09-03,117148.83956623137
2019-09-04,116347.33099895775
2019-09-05,116897.72391277611
2019-09-06,117723.3296867019
2019-09-09,118824.12371593773
2019-09-10,117172.92857128441
2019-09-11,116072.12634044945
2019-09-12,116484.92922741234
2019-09-16,115796.92988354027
2019-09-17,112356.9249625808
2019-09-18,111668.92561870873
2019-09-19,113595.32542187035
2019-09-20,112081.72850567162
2019-09-23,111944.13027721703
2019-09-24,111668.92561870873
2019-09-25,109467.32935863793
2019-09-26,109343.30736810307
2019-09-27,109594.36737707714
2019-09-30,109035.74136444667
2019-10-08,107992.81432575801
2019-10-09,107976.02625042015
2019-10-10,108093.17384575414
2019-10-11,108128.1820763831
2019-10-14,108410.37015696334
2019-10-15,108337.68334034728
2019-10-16,108345.36777965355
2019-10-17,108300.91509850312
2019-10-18,108101.66188310433
2019-10-21,108227.25607982445
2019-10-22,108227.72621433067
2019-10-23,107703.40613931368
2019-10-24,107805.84260760187
2019-10-25,107815.51295864939
2019-10-28,107809.05195868372
2019-10-29,107803.4404086715
2019-10-30,107796.60653003633
2019-10-31,107793.1936344999
2019-11-01,107788.10438934027
2019-11-04,107783.46720626412
2019-11-05,107782.97041638789
2019-11-06,107768.15204707382
2019-11-07,107758.4117585927
2019-11-08,107752.79615859238
2019-11-11,107746.5015169665
2019-11-12,107751.60905844775
2019-11-13,107751.81434505788
2019-11-14,107763.41550463525
2019-11-15,107764.41646093695
2019-11-18,107772.7914393094
2019-11-19,107788.63482982187
2019-11-20,107774.67677540211
2019-11-21,107742.52005075841
2019-11-22,107756.1700211337
2019-11-25,107770.41514167993
2019-11-26,107805.27938122509
