date,market,code,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,xingquanjia,fenshu,panqian_liutong,panhou_liutong,qian_zongguben,hou_zongguben
2015-04-15,1,510500,11,扩缩股,,,,,0.2803248167037964,,,,,,
2022-08-29,1,510500,11,扩缩股,,,,,1.1453900337219238,,,,,,
2024-05-17,1,510500,1,除权除息,0.08700000047683716,0.0,0.0,0.0,,,,,,,
2025-01-16,1,510500,1,除权除息,0.09100000262260437,0.0,0.0,0.0,,,,,,,
2026-01-16,1,510500,1,除权除息,0.06200000047683716,0.0,0.0,0.0,,,,,,,
2026-07-15,1,510500,1,除权除息,0.14900000095367433,0.0,0.0,0.0,,,,,,,
