date,market,code,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,xingquanjia,fenshu,panqian_liutong,panhou_liutong,qian_zongguben,hou_zongguben
2024-09-18,1,512400,1,除权除息,0.010000000149011612,0.0,0.0,0.0,,,,,,,
2025-09-15,1,512400,1,除权除息,0.015000000596046448,0.0,0.0,0.0,,,,,,,
2026-09-09,1,512400,1,除权除息,0.0800000011920929,0.0,0.0,0.0,,,,,,,
