date,market,code,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,xingquanjia,fenshu,panqian_liutong,panhou_liutong,qian_zongguben,hou_zongguben
2021-12-27,1,515210,1,除权除息,0.06000000238418579,0.0,0.0,0.0,,,,,,,
2022-12-27,1,515210,1,除权除息,0.020000000298023225,0.0,0.0,0.0,,,,,,,
2023-12-28,1,515210,1,除权除息,0.025,0.0,0.0,0.0,,,,,,,
2024-12-24,1,515210,1,除权除息,0.06000000238418579,0.0,0.0,0.0,,,,,,,
2025-12-24,1,515210,1,除权除息,0.06000000238418579,0.0,0.0,0.0,,,,,,,
