date,market,code,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,xingquanjia,fenshu,panqian_liutong,panhou_liutong,qian_zongguben,hou_zongguben
2011-12-02,0,159915,11,扩缩股,,,,,1.1455878019332886,,,,,,
