date,market,code,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,xingquanjia,fenshu,panqian_liutong,panhou_liutong,qian_zongguben,hou_zongguben
2013-07-26,1,518880,11,扩缩股,,,,,0.3776135742664337,,,,,,
