date,market,code,category,name,fenhong,peigujia,songzhuangu,peigu,suogu,xingquanjia,fenshu,panqian_liutong,panhou_liutong,qian_zongguben,hou_zongguben
2022-09-05,1,512100,11,扩缩股,,,,,0.3655500113964081,,,,,,
2025-01-15,1,512100,1,除权除息,0.03700000047683716,0.0,0.0,0.0,,,,,,,
2026-01-19,1,512100,1,除权除息,0.04099999964237213,0.0,0.0,0.0,,,,,,,
