track,start,candidate,cost_multiplier,capital,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,annual_turnover,trade_count,average_exposure,total_fees,slippage_cost_estimate,blocked_order_count,limit_blocked_order_count,eligibility_blocked_order_count,liquidity_limited_order_count,cash_management_annual_rate,cash_interest_income,cash_interest_calendar_days,cash_management_fees,without_best_round_return,removed_round
uniform_keyword,2021-01-04,True,1,100000,8.240855957475304,0.47906962245449436,0.28196566999064593,1.5809834105256504,2.846362370649353,-0.20926764072189763,2.2892675656966244,17.89396860889474,236.0,0.6894474969851869,7664.8344501126485,41070.186302270275,3.0,3.0,0.0,106.0,0.015,7243.109589041087,2075.0,1162.8000000000006,4.718014035043982,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 386715.9699097306}"
uniform_keyword,2021-01-04,True,2,100000,6.715097219041495,0.4328260496658496,0.2834797267452527,1.4576050657540864,2.6227331886697574,-0.23812185648248518,1.81766619855698,17.9551054676523,228.0,0.6917070053466189,13734.293163266144,73406.50183913109,3.0,3.0,0.0,98.0,0.015,6362.753424657541,2075.0,1019.339999999999,3.775522130414399,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 326416.49534866353}"
uniform_keyword,2023-01-03,False,1,100000,6.1916934145756475,0.7080844871457146,0.29677068263523626,2.020824994591002,3.7337168622534955,-0.15682938879106967,4.51499870403139,18.268180371782243,136.0,0.7389893333213305,5025.406686341246,27221.013283490534,3.0,3.0,0.0,56.0,0.015,4448.424657534242,1346.0,721.3300000000002,3.431681938543166,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 303661.1790199494}"
uniform_keyword,2023-01-03,False,2,100000,5.329179087553975,0.6498835514228449,0.2983754223043184,1.8907251220925314,3.490307487623897,-0.16795638711571215,3.869358960282428,18.33089213103358,134.0,0.7404469100013562,9345.555719589489,50439.81120259165,3.0,3.0,0.0,53.0,0.015,4033.8493150684926,1346.0,652.1299999999983,2.9028778848959185,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 270110.57340515126}"
uniform_keyword,2023-01-03,True,1,100000,6.156105839358168,0.7057867188713056,0.2967481367717744,2.0162382536514043,3.7251646489631343,-0.1568766117120287,4.4989926233675055,18.270232228828185,137.0,0.7409787269025685,5018.195004048534,27182.572142277346,3.0,3.0,0.0,56.0,0.015,4400.383561643837,1346.0,710.6000000000004,3.4093421240613333,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 302220.63539805723}"
uniform_keyword,2023-01-03,True,2,100000,5.301256491836428,0.6479051878306663,0.2983410107757125,1.8867268652985891,3.4825129434627726,-0.1680329294061017,3.8558227254659716,18.332393150825354,135.0,0.7425138373223131,9332.569153348619,50376.63533722758,3.0,3.0,0.0,53.0,0.015,3990.5753424657505,1346.0,642.3799999999994,2.885379361086137,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 268975.5723493224}"
uniform_keyword,2024-01-02,False,1,100000,5.5712681218469,1.0142832227378986,0.3358968177468858,2.3323929638737977,4.3612450839391546,-0.1576870620633699,6.432253917764586,20.66896752764611,108.0,0.7923410425167089,4286.307103540733,22708.951602408877,3.0,3.0,0.0,43.0,0.015,3411.7397260273983,982.0,561.1100000000004,3.042303774319211,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 278526.1765138313}"
uniform_keyword,2024-01-02,False,2,100000,4.926067802750605,0.9383254003185615,0.3376105642328422,2.2037799102453755,4.1207843257714085,-0.16914833688396635,5.547352209334703,20.746074352968456,103.0,0.7937376055514884,8085.084329598408,42778.22598551987,3.0,3.0,0.0,38.0,0.015,3122.917808219179,982.0,512.8600000000006,2.649336135516332,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 253825.775647606}"
uniform_keyword,2024-01-02,True,1,100000,5.5419869784556575,1.0109401420007393,0.3358757708858517,2.327371348951459,4.3520338980929365,-0.15773142834470966,6.409249904156127,20.671910900012307,109.0,0.7951648993298808,4279.653362270917,22676.393258582342,3.0,3.0,0.0,43.0,0.015,3367.9315068493156,982.0,551.2300000000006,3.023985164548497,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 277334.0024819206}"
uniform_keyword,2024-01-02,True,2,100000,4.9027873130548265,0.9354896531878718,0.3375814302219542,2.199428029473155,4.1122398851931,-0.16917247932839086,5.529798090692616,20.745373169495867,104.0,0.796663643541718,8070.956692273664,42712.1743895316,3.0,3.0,0.0,37.0,0.015,3083.1369863013692,982.0,503.8100000000007,2.634519794104727,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 252888.16607974726}"
uniform_keyword,2025-01-02,False,1,100000,2.5829617104368876,1.131235368558058,0.3400135953882375,2.473334087533729,4.550086601754212,-0.15860047806246114,7.132610080232842,15.848942257628197,53.0,0.7481653018220845,1883.5027751734406,9508.372459108832,0.0,0.0,0.0,19.0,0.015,1649.6301369863006,616.0,271.54999999999984,1.1960661973851794,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 152912.01449263826}"
uniform_keyword,2025-01-02,False,2,100000,2.4039216974343263,1.0674311849978837,0.3404932376621859,2.377731254729565,4.375824842203155,-0.16985377006218572,6.284412672189043,15.879657291059162,52.0,0.7486047685906089,3660.7661106173914,18488.776359597447,0.0,0.0,0.0,18.0,0.015,1591.4794520547937,616.0,262.0300000000002,1.0927193867019844,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 146307.20109391288}"
uniform_keyword,2025-01-02,True,1,100000,2.5723954258106723,1.1275064575375477,0.3399873474418431,2.4681556797066073,4.541272300919757,-0.15859383199412613,7.109396647779514,15.849885056695669,53.0,0.7530464092088706,1880.4646405352275,9492.249537459613,0.0,0.0,0.0,19.0,0.015,1625.9178082191777,616.0,266.0299999999999,1.189716548244213,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 152446.92218765896}"
uniform_keyword,2025-01-02,True,2,100000,2.3940160441893963,1.0638617322392534,0.34044412727546713,2.372760097179668,4.366082650981473,-0.16988983356734022,6.262068246818102,15.879174969158665,52.0,0.7535016538483561,3654.473591961734,18458.068915725944,0.0,0.0,0.0,18.0,0.015,1568.3013698630134,616.0,256.71999999999986,1.086546366048045,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 145896.3700624102}"
